Participant, Trial, Date, Time, Milliseconds Since Trial Start, Magnetic, Geographic, 
30, 7, 10/09/2018, 15:40:27, 905.0969999996, 304.35546875, 304.3786315918, 
30, 7, 10/09/2018, 15:40:27, 962.93999999994, 305.67620849609, 305.69937133789, 
30, 7, 10/09/2018, 15:40:27, 1024.5769999996, 307.50564575195, 307.52880859375, 
30, 7, 10/09/2018, 15:40:27, 1084.5919999997, 309.17297363281, 309.19613647461, 
30, 7, 10/09/2018, 15:40:27, 1116.1469999999, 310.42684936523, 310.45001220703, 
30, 7, 10/09/2018, 15:40:27, 1174.3079999997, 313.18444824219, 313.20761108398, 
30, 7, 10/09/2018, 15:40:27, 1206.9899999998, 315.01062011719, 315.03378295898, 
30, 7, 10/09/2018, 15:40:28, 1234.548, 316.24230957031, 316.26547241211, 
30, 7, 10/09/2018, 15:40:28, 1262.6269999999, 317.7021484375, 317.7253112793, 
30, 7, 10/09/2018, 15:40:28, 1292.9149999996, 319.84521484375, 319.86837768555, 
30, 7, 10/09/2018, 15:40:28, 1321.7239999999, 321.99435424805, 322.01751708984, 
30, 7, 10/09/2018, 15:40:28, 1354.1309999996, 323.66830444336, 323.69146728516, 
30, 7, 10/09/2018, 15:40:28, 1383.5229999996, 326.48162841797, 326.50479125977, 
30, 7, 10/09/2018, 15:40:28, 1413.892, 330.32598876953, 330.34915161133, 
30, 7, 10/09/2018, 15:40:28, 1444.7569999998, 332.73980712891, 332.7629699707, 
30, 7, 10/09/2018, 15:40:28, 1474.196, 335.35272216797, 335.37588500977, 
30, 7, 10/09/2018, 15:40:28, 1504.5099999998, 338.36187744141, 338.3850402832, 
30, 7, 10/09/2018, 15:40:28, 1565.6869999999, 339.99368286133, 340.01684570312, 
30, 7, 10/09/2018, 15:40:28, 1594.8439999996, 343.58633422852, 343.60949707031, 
30, 7, 10/09/2018, 15:40:28, 1625.1859999998, 346.66995239258, 346.69311523438, 
30, 7, 10/09/2018, 15:40:28, 1656.321, 349.96368408203, 349.98684692383, 
30, 7, 10/09/2018, 15:40:28, 1685.4849999999, 353.41781616211, 353.44097900391, 
30, 7, 10/09/2018, 15:40:28, 1715.9669999997, 356.6162109375, 356.6393737793, 
30, 7, 10/09/2018, 15:40:28, 1745.9109999998, 0.70068359375, 0.72383284568787, 
30, 7, 10/09/2018, 15:40:28, 1776.9179999996, 3.278835773468, 3.3019850254059, 
30, 7, 10/09/2018, 15:40:28, 1806.3359999997, 5.859977722168, 5.8831272125244, 
30, 7, 10/09/2018, 15:40:28, 1836.6079999995, 8.831521987915, 8.8546714782715, 
30, 7, 10/09/2018, 15:40:28, 1868.4099999997, 11.827447891235, 11.850597381592, 
30, 7, 10/09/2018, 15:40:28, 1897.7359999996, 14.84557723999, 14.868726730347, 
30, 7, 10/09/2018, 15:40:28, 1927.6659999997, 18.532964706421, 18.556114196777, 
30, 7, 10/09/2018, 15:40:28, 1958.625, 21.005867004395, 21.029016494751, 
30, 7, 10/09/2018, 15:40:28, 1989.4049999998, 22.981925964355, 23.005075454712, 
30, 7, 10/09/2018, 15:40:28, 2020.9729999998, 25.859046936035, 25.882196426392, 
30, 7, 10/09/2018, 15:40:28, 2050.8409999995, 28.260732650757, 28.283882141113, 
30, 7, 10/09/2018, 15:40:28, 2081.2619999996, 30.925661087036, 30.948810577393, 
30, 7, 10/09/2018, 15:40:28, 2111.0579999997, 33.82201385498, 33.845161437988, 
30, 7, 10/09/2018, 15:40:28, 2141.6129999999, 37.038467407227, 37.061614990234, 
30, 7, 10/09/2018, 15:40:28, 2173.1719999998, 42.027225494385, 42.050373077393, 
30, 7, 10/09/2018, 15:40:28, 2210.9469999997, 45.263580322266, 45.286727905273, 
30, 7, 10/09/2018, 15:40:29, 2235.6109999996, 47.5641746521, 47.587322235107, 
30, 7, 10/09/2018, 15:40:29, 2261.4399999999, 51.733329772949, 51.756477355957, 
30, 7, 10/09/2018, 15:40:29, 2291.6849999996, 54.382553100586, 54.405700683594, 
30, 7, 10/09/2018, 15:40:29, 2322.4699999997, 56.581691741943, 56.604839324951, 
30, 7, 10/09/2018, 15:40:29, 2353.0519999997, 59.801494598389, 59.824642181396, 
30, 7, 10/09/2018, 15:40:29, 2382.6329999999, 61.984230041504, 62.007377624512, 
30, 7, 10/09/2018, 15:40:29, 2413.9479999999, 63.447364807129, 63.470512390137, 
30, 7, 10/09/2018, 15:40:29, 2443.2889999999, 64.759323120117, 64.782470703125, 
30, 7, 10/09/2018, 15:40:29, 2472.8449999997, 66.248512268066, 66.271659851074, 
30, 7, 10/09/2018, 15:40:29, 2508.4239999996, 68.482086181641, 68.505233764648, 
30, 7, 10/09/2018, 15:40:29, 2537.2229999998, 69.558883666992, 69.58203125, 
30, 7, 10/09/2018, 15:40:29, 2594.0589999999, 71.540992736816, 71.564140319824, 
30, 7, 10/09/2018, 15:40:29, 2654.5559999999, 72.850509643555, 72.873657226562, 
30, 7, 10/09/2018, 15:40:29, 2685.2279999997, 74.222152709961, 74.245300292969, 
30, 7, 10/09/2018, 15:40:29, 2714.3609999996, 75.535888671875, 75.559036254883, 
30, 7, 10/09/2018, 15:40:29, 2775.3239999996, 78.353744506836, 78.376892089844, 
30, 7, 10/09/2018, 15:40:29, 2835.9309999999, 80.613182067871, 80.636329650879, 
30, 7, 10/09/2018, 15:40:29, 2897.0599999996, 83.277618408203, 83.300765991211, 
30, 7, 10/09/2018, 15:40:29, 2925.4739999999, 85.071060180664, 85.094207763672, 
30, 7, 10/09/2018, 15:40:29, 2987.051, 86.969535827637, 86.992683410645, 
30, 7, 10/09/2018, 15:40:29, 3077.8049999997, 89.236297607422, 89.25944519043, 
30, 7, 10/09/2018, 15:40:29, 3110.0039999997, 90.474166870117, 90.497314453125, 
30, 7, 10/09/2018, 15:40:29, 3168.9329999997, 91.587783813477, 91.610931396484, 
30, 7, 10/09/2018, 15:40:30, 3258.1889999998, 93.683601379395, 93.706748962402, 
30, 7, 10/09/2018, 15:40:30, 3348.335, 92.448196411133, 92.471343994141, 
30, 7, 10/09/2018, 15:40:30, 3712.088, 93.520713806152, 93.54386138916, 
