Participant, Trial, Date, Time, Reference Orientation, Submitted Orientation, Rotations (Relative to Reference Orientation), Heading File, Gyroscope File, Accelerometer File
120, 1, 10/12/2018, 16:39:07, 165.08036804199, 172.78717041016, 90.927035269772, heading_data_120_trial_1_on_10-12-2018_16-39-07.csv, gyroscope_data_120_trial_1_on_10-12-2018_16-39-07.csv, accelerometer_data_120_trial_1_on_10-12-2018_16-39-07.csv
120, 2, 10/12/2018, 16:39:53, 165.08036804199, 154.46203613281, 90.232908389921 > -210.98944781637, heading_data_120_trial_2_on_10-12-2018_16-39-53.csv, gyroscope_data_120_trial_2_on_10-12-2018_16-39-53.csv, accelerometer_data_120_trial_2_on_10-12-2018_16-39-53.csv
120, 3, 10/12/2018, 16:40:12, 165.08036804199, 167.47850036621, 121.02706675991, heading_data_120_trial_3_on_10-12-2018_16-40-12.csv, gyroscope_data_120_trial_3_on_10-12-2018_16-40-12.csv, accelerometer_data_120_trial_3_on_10-12-2018_16-40-12.csv
120, 4, 10/12/2018, 16:40:32, 165.08036804199, 117.38429260254, 301.60750224625, heading_data_120_trial_4_on_10-12-2018_16-40-32.csv, gyroscope_data_120_trial_4_on_10-12-2018_16-40-32.csv, accelerometer_data_120_trial_4_on_10-12-2018_16-40-32.csv
120, 5, 10/12/2018, 16:41:04, 165.08036804199, 209.65957641602, 145.92280471987 > 231.47470816574, heading_data_120_trial_5_on_10-12-2018_16-41-04.csv, gyroscope_data_120_trial_5_on_10-12-2018_16-41-04.csv, accelerometer_data_120_trial_5_on_10-12-2018_16-41-04.csv
120, 6, 10/12/2018, 16:41:35, 165.08036804199, 215.76054382324, 227.489552922 > -129.63414981071, heading_data_120_trial_6_on_10-12-2018_16-41-35.csv, gyroscope_data_120_trial_6_on_10-12-2018_16-41-35.csv, accelerometer_data_120_trial_6_on_10-12-2018_16-41-35.csv
120, 7, 10/12/2018, 16:42:12, 165.08036804199, 270.78845214844, -224.22577983507 > 290.12354533391, heading_data_120_trial_7_on_10-12-2018_16-42-12.csv, gyroscope_data_120_trial_7_on_10-12-2018_16-42-12.csv, accelerometer_data_120_trial_7_on_10-12-2018_16-42-12.csv
120, 8, 10/12/2018, 16:42:58, 165.08036804199, 212.58950805664, 289.28102752266 > -262.95772925485 > 70.822983704476, heading_data_120_trial_8_on_10-12-2018_16-42-58.csv, gyroscope_data_120_trial_8_on_10-12-2018_16-42-58.csv, accelerometer_data_120_trial_8_on_10-12-2018_16-42-58.csv
120, 9, 10/12/2018, 16:43:35, 165.08036804199, 115.59178924561, -203.93764258433 > 309.69716475122 > -192.48903424371, heading_data_120_trial_9_on_10-12-2018_16-43-35.csv, gyroscope_data_120_trial_9_on_10-12-2018_16-43-35.csv, accelerometer_data_120_trial_9_on_10-12-2018_16-43-35.csv
120, 10, 10/12/2018, 16:44:50, 165.08036804199, 189.83987426758, 89.23610153907, heading_data_120_trial_10_on_10-12-2018_16-44-50.csv, gyroscope_data_120_trial_10_on_10-12-2018_16-44-50.csv, accelerometer_data_120_trial_10_on_10-12-2018_16-44-50.csv
120, 11, 10/12/2018, 16:45:07, 165.08036804199, 114.81062316895, -121.72673028586, heading_data_120_trial_11_on_10-12-2018_16-45-07.csv, gyroscope_data_120_trial_11_on_10-12-2018_16-45-07.csv, accelerometer_data_120_trial_11_on_10-12-2018_16-45-07.csv
120, 12, 10/12/2018, 16:45:25, 165.08036804199, 237.94332885742, 225, heading_data_120_trial_12_on_10-12-2018_16-45-25.csv, gyroscope_data_120_trial_12_on_10-12-2018_16-45-25.csv, accelerometer_data_120_trial_12_on_10-12-2018_16-45-25.csv
