Participant, Trial, Date, Time, Milliseconds Since Trial Start, Magnetic, Geographic, 
120, 3, 10/12/2018, 16:40:12, 250.833, 285.8876953125, 285.94787597656, 
120, 3, 10/12/2018, 16:40:12, 403.08900000001, 282.94390869141, 283.00408935547, 
120, 3, 10/12/2018, 16:40:12, 434.163, 280.31994628906, 280.38012695312, 
120, 3, 10/12/2018, 16:40:12, 463.027, 277.36026000977, 277.42044067383, 
120, 3, 10/12/2018, 16:40:12, 493.09600000001, 272.23202514648, 272.29220581055, 
120, 3, 10/12/2018, 16:40:12, 522.83, 266.15170288086, 266.21188354492, 
120, 3, 10/12/2018, 16:40:12, 552.503, 261.64959716797, 261.70977783203, 
120, 3, 10/12/2018, 16:40:12, 582.28600000001, 255.85876464844, 255.9189453125, 
120, 3, 10/12/2018, 16:40:12, 613.163, 248.51948547363, 248.5796661377, 
120, 3, 10/12/2018, 16:40:12, 642.705, 240.96914672852, 241.02932739258, 
120, 3, 10/12/2018, 16:40:12, 673.162, 233.68756103516, 233.74774169922, 
120, 3, 10/12/2018, 16:40:13, 703.783, 224.6120300293, 224.67221069336, 
120, 3, 10/12/2018, 16:40:13, 733.518, 217.89477539062, 217.95495605469, 
120, 3, 10/12/2018, 16:40:13, 764.037, 212.11360168457, 212.17378234863, 
120, 3, 10/12/2018, 16:40:13, 794.39200000001, 205.22091674805, 205.28109741211, 
120, 3, 10/12/2018, 16:40:13, 826.17200000001, 199.90127563477, 199.96145629883, 
120, 3, 10/12/2018, 16:40:13, 854.62700000001, 195.68801879883, 195.74819946289, 
120, 3, 10/12/2018, 16:40:13, 885.04400000001, 189.96884155273, 190.0290222168, 
120, 3, 10/12/2018, 16:40:13, 915.674, 185.99375915527, 186.05393981934, 
120, 3, 10/12/2018, 16:40:13, 947.16900000001, 183.16145324707, 183.22163391113, 
120, 3, 10/12/2018, 16:40:13, 975.416, 179.52447509766, 179.58465576172, 
120, 3, 10/12/2018, 16:40:13, 1005.639, 177.26960754395, 177.32978820801, 
120, 3, 10/12/2018, 16:40:13, 1036.299, 174.54452514648, 174.60470581055, 
120, 3, 10/12/2018, 16:40:13, 1066.466, 172.93994140625, 173.00012207031, 
120, 3, 10/12/2018, 16:40:13, 1096.268, 171.34854125977, 171.40872192383, 
120, 3, 10/12/2018, 16:40:13, 1126.323, 169.94348144531, 170.00366210938, 
120, 3, 10/12/2018, 16:40:13, 1276.288, 168.62866210938, 168.68884277344, 
120, 3, 10/12/2018, 16:40:13, 1458.183, 167.47850036621, 167.53868103027, 
