Participant, Trial, Date, Time, Reference Orientation, Submitted Orientation, Rotations (Relative to Reference Orientation), Heading File, Gyroscope File, Accelerometer File
19, 1, 18/01/2019, 15:20:26, 106.50509643555, 114.3120880127, 90.927035269772, heading_data_19_trial_1_on_18-01-2019_15-20-26.csv, gyroscope_data_19_trial_1_on_18-01-2019_15-20-26.csv, accelerometer_data_19_trial_1_on_18-01-2019_15-20-26.csv
19, 2, 18/01/2019, 15:21:07, 106.50509643555, 205.74984741211, 90.232908389921 > -210.98944781637, heading_data_19_trial_2_on_18-01-2019_15-21-07.csv, gyroscope_data_19_trial_2_on_18-01-2019_15-21-07.csv, accelerometer_data_19_trial_2_on_18-01-2019_15-21-07.csv
19, 3, 18/01/2019, 15:21:28, 106.50509643555, 130.20323181152, 121.02706675991, heading_data_19_trial_3_on_18-01-2019_15-21-28.csv, gyroscope_data_19_trial_3_on_18-01-2019_15-21-28.csv, accelerometer_data_19_trial_3_on_18-01-2019_15-21-28.csv
19, 4, 18/01/2019, 15:21:46, 106.50509643555, 68.128746032715, 301.60750224625, heading_data_19_trial_4_on_18-01-2019_15-21-46.csv, gyroscope_data_19_trial_4_on_18-01-2019_15-21-46.csv, accelerometer_data_19_trial_4_on_18-01-2019_15-21-46.csv
19, 5, 18/01/2019, 15:22:15, 106.50509643555, 134.9864654541, 145.92280471987 > 231.47470816574, heading_data_19_trial_5_on_18-01-2019_15-22-15.csv, gyroscope_data_19_trial_5_on_18-01-2019_15-22-15.csv, accelerometer_data_19_trial_5_on_18-01-2019_15-22-15.csv
19, 6, 18/01/2019, 15:22:41, 106.50509643555, 117.35944366455, 227.489552922 > -129.63414981071, heading_data_19_trial_6_on_18-01-2019_15-22-41.csv, gyroscope_data_19_trial_6_on_18-01-2019_15-22-41.csv, accelerometer_data_19_trial_6_on_18-01-2019_15-22-41.csv
19, 7, 18/01/2019, 15:23:08, 106.50509643555, 207.19543457031, -224.22577983507 > 290.12354533391, heading_data_19_trial_7_on_18-01-2019_15-23-08.csv, gyroscope_data_19_trial_7_on_18-01-2019_15-23-08.csv, accelerometer_data_19_trial_7_on_18-01-2019_15-23-08.csv
19, 8, 18/01/2019, 15:23:47, 106.50509643555, 126.96084594727, 289.28102752266 > -262.95772925485 > 70.822983704476, heading_data_19_trial_8_on_18-01-2019_15-23-47.csv, gyroscope_data_19_trial_8_on_18-01-2019_15-23-47.csv, accelerometer_data_19_trial_8_on_18-01-2019_15-23-47.csv
19, 9, 18/01/2019, 15:24:25, 106.50509643555, 95.216194152832, -203.93764258433 > 309.69716475122 > -192.48903424371, heading_data_19_trial_9_on_18-01-2019_15-24-25.csv, gyroscope_data_19_trial_9_on_18-01-2019_15-24-25.csv, accelerometer_data_19_trial_9_on_18-01-2019_15-24-25.csv
19, 10, 18/01/2019, 15:25:12, 106.50509643555, 129.96203613281, 89.23610153907, heading_data_19_trial_10_on_18-01-2019_15-25-12.csv, gyroscope_data_19_trial_10_on_18-01-2019_15-25-12.csv, accelerometer_data_19_trial_10_on_18-01-2019_15-25-12.csv
19, 11, 18/01/2019, 15:25:30, 106.50509643555, 63.447311401367, -121.72673028586, heading_data_19_trial_11_on_18-01-2019_15-25-30.csv, gyroscope_data_19_trial_11_on_18-01-2019_15-25-30.csv, accelerometer_data_19_trial_11_on_18-01-2019_15-25-30.csv
19, 12, 18/01/2019, 15:25:47, 106.50509643555, 244.73352050781, 225, heading_data_19_trial_12_on_18-01-2019_15-25-47.csv, gyroscope_data_19_trial_12_on_18-01-2019_15-25-47.csv, accelerometer_data_19_trial_12_on_18-01-2019_15-25-47.csv
19, 13, 18/01/2019, 15:26:10, 106.50509643555, 301.35266113281, 341.34843300497, heading_data_19_trial_13_on_18-01-2019_15-26-10.csv, gyroscope_data_19_trial_13_on_18-01-2019_15-26-10.csv, accelerometer_data_19_trial_13_on_18-01-2019_15-26-10.csv
19, 14, 18/01/2019, 15:26:33, 106.50509643555, 52.040367126465, -232.75859314023, heading_data_19_trial_14_on_18-01-2019_15-26-33.csv, gyroscope_data_19_trial_14_on_18-01-2019_15-26-33.csv, accelerometer_data_19_trial_14_on_18-01-2019_15-26-33.csv
19, 15, 18/01/2019, 15:26:54, 106.50509643555, 76.053382873535, -301.79891282429, heading_data_19_trial_15_on_18-01-2019_15-26-54.csv, gyroscope_data_19_trial_15_on_18-01-2019_15-26-54.csv, accelerometer_data_19_trial_15_on_18-01-2019_15-26-54.csv
19, 16, 18/01/2019, 15:27:17, 106.50509643555, 218.59660339355, 325.08344838202, heading_data_19_trial_16_on_18-01-2019_15-27-17.csv, gyroscope_data_19_trial_16_on_18-01-2019_15-27-17.csv, accelerometer_data_19_trial_16_on_18-01-2019_15-27-17.csv
19, 17, 18/01/2019, 15:27:57, 106.50509643555, 309.35018920898, 230.35582504286 > -131.41307109445, heading_data_19_trial_17_on_18-01-2019_15-27-57.csv, gyroscope_data_19_trial_17_on_18-01-2019_15-27-57.csv, accelerometer_data_19_trial_17_on_18-01-2019_15-27-57.csv
19, 18, 18/01/2019, 15:28:39, 106.50509643555, 175.58415222168, 225 > -287.36787966315, heading_data_19_trial_18_on_18-01-2019_15-28-39.csv, gyroscope_data_19_trial_18_on_18-01-2019_15-28-39.csv, accelerometer_data_19_trial_18_on_18-01-2019_15-28-39.csv
19, 19, 18/01/2019, 15:29:13, 106.50509643555, 74.10676574707, -282.14427804957 > 430.13889484148, heading_data_19_trial_19_on_18-01-2019_15-29-13.csv, gyroscope_data_19_trial_19_on_18-01-2019_15-29-13.csv, accelerometer_data_19_trial_19_on_18-01-2019_15-29-13.csv
