Participant, Trial, Date, Time, Milliseconds Since Trial Start, Magnetic, Geographic, 
06, 9, 13/09/2018, 11:55:43, 221.82299999997, 80.076103210449, 80.100471496582, 
06, 9, 13/09/2018, 11:55:47, 4573.5, 81.077011108398, 81.101379394531, 
06, 9, 13/09/2018, 11:55:48, 4695.3219999999, 82.250526428223, 82.274894714355, 
06, 9, 13/09/2018, 11:55:48, 5389.5599999999, 80.774299621582, 80.798667907715, 
06, 9, 13/09/2018, 11:55:49, 5782.2259999999, 79.379096984863, 79.403465270996, 
06, 9, 13/09/2018, 11:55:49, 6025.573, 78.299583435059, 78.323951721191, 
06, 9, 13/09/2018, 11:55:49, 6236.9099999999, 77.208129882812, 77.232498168945, 
06, 9, 13/09/2018, 11:55:50, 6810.3929999999, 75.539154052734, 75.563522338867, 
06, 9, 13/09/2018, 11:55:50, 7144.213, 73.650703430176, 73.675071716309, 
06, 9, 13/09/2018, 11:55:50, 7175.8189999999, 72.648773193359, 72.673141479492, 
06, 9, 13/09/2018, 11:55:50, 7383.9029999999, 71.127044677734, 71.151412963867, 
06, 9, 13/09/2018, 11:55:50, 7413.2069999999, 69.14208984375, 69.166458129883, 
06, 9, 13/09/2018, 11:55:50, 7447.879, 67.454879760742, 67.479248046875, 
06, 9, 13/09/2018, 11:55:50, 7472.9839999999, 64.678833007812, 64.703201293945, 
06, 9, 13/09/2018, 11:55:50, 7504.6059999999, 61.913314819336, 61.937683105469, 
06, 9, 13/09/2018, 11:55:50, 7538.497, 56.340076446533, 56.364444732666, 
06, 9, 13/09/2018, 11:55:50, 7569.708, 52.000518798828, 52.024887084961, 
06, 9, 13/09/2018, 11:55:50, 7594.9539999999, 47.420616149902, 47.444984436035, 
06, 9, 13/09/2018, 11:55:50, 7624.3459999999, 41.67032623291, 41.694694519043, 
06, 9, 13/09/2018, 11:55:51, 7656.181, 38.80997467041, 38.834342956543, 
06, 9, 13/09/2018, 11:55:51, 7686.553, 36.054054260254, 36.078422546387, 
06, 9, 13/09/2018, 11:55:51, 7715.5989999999, 31.960994720459, 31.985363006592, 
06, 9, 13/09/2018, 11:55:51, 7745.5199999999, 30.219228744507, 30.24359703064, 
06, 9, 13/09/2018, 11:55:51, 7777.2409999999, 28.657089233398, 28.681457519531, 
06, 9, 13/09/2018, 11:55:51, 7805.946, 27.392295837402, 27.416664123535, 
06, 9, 13/09/2018, 11:55:51, 8350.051, 28.447124481201, 28.471492767334, 
06, 9, 13/09/2018, 11:55:52, 9014.25, 29.461759567261, 29.486127853394, 
06, 9, 13/09/2018, 11:55:52, 9053.188, 30.478328704834, 30.502696990967, 
06, 9, 13/09/2018, 11:55:52, 9134.2729999999, 29.341157913208, 29.365526199341, 
06, 9, 13/09/2018, 11:55:52, 9346.899, 28.333225250244, 28.357593536377, 
06, 9, 13/09/2018, 11:55:52, 9406.299, 29.507061004639, 29.531429290771, 
06, 9, 13/09/2018, 11:55:52, 9466.6329999999, 32.070079803467, 32.0944480896, 
06, 9, 13/09/2018, 11:55:52, 9502.355, 33.56436920166, 33.588737487793, 
06, 9, 13/09/2018, 11:55:52, 9586.951, 31.986511230469, 32.010879516602, 
06, 9, 13/09/2018, 11:55:53, 9708.7379999999, 28.615280151367, 28.6396484375, 
06, 9, 13/09/2018, 11:55:53, 10010.723, 29.633584976196, 29.657953262329, 
