Participant, Trial, Date, Time, Milliseconds Since Trial Start, X Rotation (Deg), Y Rotation (Deg), Z Rotation (Deg), 
06, 16, 13/09/2018, 12:01:50, 66.603000000003, 0.27383120838681, -0.086360045475224, 0.0083965764774429, 
06, 16, 13/09/2018, 12:01:50, 99.92200000002, 0.12835483209518, -0.033278251190936, -0.0022241383667494, 
06, 16, 13/09/2018, 12:01:50, 133.60199999996, 0.095503888086901, -0.019740942076574, -0.00058270599362098, 
06, 16, 13/09/2018, 12:01:50, 166.63099999994, 0.017115363282462, -0.04148250842579, -0.013123505494094, 
06, 16, 13/09/2018, 12:01:50, 200.03499999992, -0.034133330444153, -0.037428671478071, -0.0093504349059557, 
06, 16, 13/09/2018, 12:01:50, 233.29799999995, -0.024363185025716, -0.048938210581807, -0.027571781644057, 
06, 16, 13/09/2018, 12:01:50, 266.95799999998, 0.0081226456303756, -0.032428108446181, -0.041135877123467, 
06, 16, 13/09/2018, 12:01:50, 300.16999999993, 0.031540619873519, -0.039140432495703, -0.045340720947944, 
06, 16, 13/09/2018, 12:01:50, 333.80599999998, 0.07116920507357, -0.045607554928722, -0.051524279293577, 
06, 16, 13/09/2018, 12:01:50, 366.79099999997, 0.097046210638708, -0.045429865359434, -0.06508459465455, 
06, 16, 13/09/2018, 12:01:50, 400.17799999996, 0.092177109374029, -0.033891914062143, -0.067552265624289, 
06, 16, 13/09/2018, 12:01:50, 434.21399999992, 0.083105409243442, -0.045573852159084, -0.067587285234756, 
06, 16, 13/09/2018, 12:01:50, 467.11499999999, 0.049401900936218, -0.038162316800103, -0.051206273799852, 
06, 16, 13/09/2018, 12:01:50, 500.18099999998, 0.03953604595906, -0.058487656432495, -0.091277628264427, 
06, 16, 13/09/2018, 12:01:50, 533.65099999995, 0.013201234741944, -0.02323464012275, -0.078132853931952, 
06, 16, 13/09/2018, 12:01:50, 567.522, 0.015609063414333, -0.023244925382742, -0.082794487908702, 
06, 16, 13/09/2018, 12:01:50, 600.18799999997, 0.019858917969602, -0.0092796545414137, -0.071324039553841, 
06, 16, 13/09/2018, 12:01:50, 633.81900000002, 0.076532103334246, -0.057258608277659, -0.081435063447882, 
06, 16, 13/09/2018, 12:01:50, 667.696, 0.085892444886318, -0.059473339890263, -0.083573883301817, 
06, 16, 13/09/2018, 12:01:50, 700.33299999998, 0.083179219297594, -0.036359298064433, -0.08385408183115, 
06, 16, 13/09/2018, 12:01:50, 733.82400000002, 0.050437669921222, -0.027472640624644, -0.075295103026369, 
06, 16, 13/09/2018, 12:01:50, 767.245, 0.059432194332134, -0.01807247900275, -0.070531191645876, 
06, 16, 13/09/2018, 12:01:51, 800.05299999996, 0.040917365480792, -0.027527281129461, -0.061543259097661, 
06, 16, 13/09/2018, 12:01:51, 833.67299999995, 0.056661390014628, -0.027224646148672, -0.031176561767567, 
06, 16, 13/09/2018, 12:01:51, 867.47199999995, 0.045177071839857, -0.036608445893532, -0.028944641648286, 
06, 16, 13/09/2018, 12:01:51, 900.16899999999, 0.014575374022987, -0.027627402098756, -0.013323183654374, 
06, 16, 13/09/2018, 12:01:51, 933.67700000003, 0.0072186975404275, -0.0068880818025058, -0.0090591759340189, 
06, 16, 13/09/2018, 12:01:51, 968.03700000001, 0.023515116577201, -0.0067162098999173, -0.011122563781763, 
06, 16, 13/09/2018, 12:01:51, 1001.441, 0.03259574890053, -0.0019577774047349, -0.0017809524535675, 
06, 16, 13/09/2018, 12:01:51, 1033.9099999999, 0.057670525393099, 0.0053417075197604, 0.021669123780226, 
06, 16, 13/09/2018, 12:01:51, 1066.911, 0.067048396633703, -0.0061011267697229, 0.026573322538991, 
06, 16, 13/09/2018, 12:01:51, 1100.1869999999, 0.050770100099834, -0.0062765317385505, 0.028641693116463, 
06, 16, 13/09/2018, 12:01:51, 1133.684, 0.050090243221003, 0.023809873670539, 0.039819357143961, 
06, 16, 13/09/2018, 12:01:51, 1167.031, 0.038385219270347, 0.016798929749213, 0.053614772646205, 
06, 16, 13/09/2018, 12:01:51, 1200.439, 0.057085561830482, 0.010073444519373, 0.054003274766782, 
06, 16, 13/09/2018, 12:01:51, 1233.841, 0.077731203242904, 0.01728929968169, 0.065837884945201, 
06, 16, 13/09/2018, 12:01:51, 1266.882, 0.091454401978437, 0.015157590545803, 0.077594350342558, 
06, 16, 13/09/2018, 12:01:51, 1301.0819999999, 0.091663153383416, -0.0010094479065169, 0.082445019380522, 
06, 16, 13/09/2018, 12:01:51, 1333.5229999999, 0.072681881833693, 0.001163836303675, 0.10290100317065, 
06, 16, 13/09/2018, 12:01:51, 1367.042, 0.084337783597905, 0.0036083189238668, 0.10315553021002, 
06, 16, 13/09/2018, 12:01:51, 1400.6159999999, 0.093216716313771, 0.015282327576532, 0.10995225578919, 
06, 16, 13/09/2018, 12:01:51, 1433.4939999999, 0.09006957654218, 0.038532055955731, 0.14680674185848, 
06, 16, 13/09/2018, 12:01:51, 1467.4099999999, 0.089622007320772, 0.052420879392515, 0.15812104760134, 
06, 16, 13/09/2018, 12:01:51, 1501.0649999999, 0.073141727689582, 0.036154852934768, 0.18814055309526, 
06, 16, 13/09/2018, 12:01:51, 1533.857, 0.03726879638756, 0.075176181611803, 0.2149153710986, 
06, 16, 13/09/2018, 12:01:51, 1567.948, 0.058137706145037, 0.054640506544889, 0.23620696471679, 
06, 16, 13/09/2018, 12:01:51, 1602.073, 0.055879687499412, 0.029257617187192, 0.25729843749729, 
06, 16, 13/09/2018, 12:01:51, 1634.6479999999, 0.071801364076327, 0.041052066925975, 0.26908721265255, 
06, 16, 13/09/2018, 12:01:51, 1667.048, 0.056990311582577, 0.06877913207779, 0.29875516173322, 
06, 16, 13/09/2018, 12:01:51, 1700.39, 0.065253906249313, 0.10358562499891, 0.32596230468407, 
06, 16, 13/09/2018, 12:01:51, 1733.443, 0.043762386292491, 0.11965996499904, 0.3487147191546, 
06, 16, 13/09/2018, 12:01:51, 1767.096, 0.064237265624324, 0.11992652343624, 0.37433093749606, 
06, 16, 13/09/2018, 12:01:52, 1800.515, 0.064162353009001, 0.10178271813265, 0.4079005153529, 
06, 16, 13/09/2018, 12:01:52, 1833.806, 0.053998341247539, 0.11311253933712, 0.44134853471359, 
06, 16, 13/09/2018, 12:01:52, 1867.079, 0.055515713960557, 0.14332609444134, 0.46434321847528, 
06, 16, 13/09/2018, 12:01:52, 1900.551, 0.073665524715847, 0.14363776387889, 0.49243959796928, 
06, 16, 13/09/2018, 12:01:52, 1934.298, 0.10097126830872, 0.15094233382905, 0.52042953520786, 
06, 16, 13/09/2018, 12:01:52, 1967.11, 0.090823573916547, 0.16487416161123, 0.56184093202522, 
06, 16, 13/09/2018, 12:01:52, 2000.179, 0.097374183378111, 0.15342941303698, 0.59650637245469, 
06, 16, 13/09/2018, 12:01:52, 2033.6189999999, 0.087359406187156, 0.16038978982212, 0.63559101831265, 
06, 16, 13/09/2018, 12:01:52, 2066.679, 0.071767064944485, 0.20447044336815, 0.69995166604565, 
06, 16, 13/09/2018, 12:01:52, 2100.068, 0.075712715054084, 0.20936650066229, 0.74190389663526, 
06, 16, 13/09/2018, 12:01:52, 2133.424, 0.038528607883053, 0.19493269717609, 0.75238895404617, 
06, 16, 13/09/2018, 12:01:52, 2166.689, -0.0012721738280406, 0.18774521873754, 0.7800081830537, 
06, 16, 13/09/2018, 12:01:52, 2200.0209999999, 0.032539684996554, 0.21358731969555, 0.81913155161045, 
06, 16, 13/09/2018, 12:01:52, 2233.355, 0.064748858034346, 0.22104270874747, 0.83385289240705, 
06, 16, 13/09/2018, 12:01:52, 2266.7339999999, 0.098853828123959, 0.2283881640601, 0.87093550780333, 
06, 16, 13/09/2018, 12:01:52, 2300.091, 0.1355575781346, 0.22665208778461, 0.9041336939117, 
06, 16, 13/09/2018, 12:01:52, 2333.483, 0.11440003262151, 0.20581975327744, 0.94375225056518, 
06, 16, 13/09/2018, 12:01:52, 2366.753, 0.078384688714704, 0.24482260168109, 0.97727043419034, 
06, 16, 13/09/2018, 12:01:52, 2400.1159999999, 0.052761113588152, 0.24455283173408, 0.98150089488381, 
06, 16, 13/09/2018, 12:01:52, 2433.4739999999, 0.01768894995148, 0.24634459643984, 0.9918143773366, 
06, 16, 13/09/2018, 12:01:52, 2466.703, -0.024935041566201, 0.26459210838128, 1.0260540539764, 
06, 16, 13/09/2018, 12:01:52, 2500.0889999999, 0.038085830227798, 0.22841489721457, 1.0439478173029, 
06, 16, 13/09/2018, 12:01:52, 2533.737, 0.09612203919187, 0.22226302842874, 1.0569774930612, 
06, 16, 13/09/2018, 12:01:52, 2567.029, 0.1352477328158, 0.22946138616468, 1.0657729745873, 
06, 16, 13/09/2018, 12:01:52, 2600.08, 0.12334431883822, 0.25487318433718, 1.0634840405985, 
06, 16, 13/09/2018, 12:01:52, 2633.434, 0.12731719202659, 0.28717762352717, 1.0695594698105, 
06, 16, 13/09/2018, 12:01:52, 2666.7659999999, 0.11121665313774, 0.27336348010385, 1.0795348152975, 
06, 16, 13/09/2018, 12:01:52, 2700.1039999999, 0.099506308828743, 0.27067616794387, 1.0806896484602, 
06, 16, 13/09/2018, 12:01:52, 2733.4909999999, 0.10404589856641, 0.27338071029936, 1.0935086100573, 
06, 16, 13/09/2018, 12:01:52, 2766.7679999999, 0.096927934021947, 0.28461706430333, 1.0854362422592, 
06, 16, 13/09/2018, 12:01:53, 2800.2019999999, 0.10403866974112, 0.28016472226584, 1.0836781434876, 
06, 16, 13/09/2018, 12:01:53, 2833.522, 0.12701161101194, 0.285086987341, 1.0955507138637, 
06, 16, 13/09/2018, 12:01:53, 2866.885, 0.14987794550736, 0.29448511403677, 1.1045227982129, 
06, 16, 13/09/2018, 12:01:53, 2900.1969999999, 0.16136407177893, 0.30620090039363, 1.102383471599, 
06, 16, 13/09/2018, 12:01:53, 2933.507, 0.14269336137679, 0.30382959509695, 1.114088079066, 
06, 16, 13/09/2018, 12:01:53, 2966.919, 0.1190154862166, 0.31503690067794, 1.1269610188834, 
06, 16, 13/09/2018, 12:01:53, 3000.2779999999, 0.098196082329421, 0.31517090963023, 1.1302381480517, 
06, 16, 13/09/2018, 12:01:53, 3033.8909999999, 0.074745833249839, 0.3192865956178, 1.1334981708053, 
06, 16, 13/09/2018, 12:01:53, 3067.5279999999, 0.062646078740266, 0.33758107867028, 1.1442821274396, 
06, 16, 13/09/2018, 12:01:53, 3101.115, 0.062965632777163, 0.32616764752753, 1.1380655315291, 
06, 16, 13/09/2018, 12:01:53, 3133.899, 0.069863760046474, 0.32609621679525, 1.1399393007755, 
06, 16, 13/09/2018, 12:01:53, 3167.09, 0.089981117855893, 0.36371260969859, 1.1593959841533, 
06, 16, 13/09/2018, 12:01:53, 3200.428, 0.10880472143716, 0.34257723601277, 1.1536074590778, 
06, 16, 13/09/2018, 12:01:53, 3234.5129999999, 0.13718946759134, 0.32722149869016, 1.1514446082238, 
06, 16, 13/09/2018, 12:01:53, 3267.098, 0.11323951610603, 0.34961410105184, 1.1606342343007, 
06, 16, 13/09/2018, 12:01:53, 3300.427, 0.090405963900664, 0.34039991883438, 1.1522124519725, 
06, 16, 13/09/2018, 12:01:53, 3333.8909999999, 0.052875930940451, 0.34006156327407, 1.1747715214923, 
06, 16, 13/09/2018, 12:01:53, 3366.95, 0.047829222870466, 0.34929252193121, 1.1907114244227, 
06, 16, 13/09/2018, 12:01:53, 3400.481, 0.10381921874891, 0.33819703124644, 1.184313710925, 
06, 16, 13/09/2018, 12:01:53, 3433.901, 0.12017847076016, 0.33637732664896, 1.1879765293489, 
06, 16, 13/09/2018, 12:01:53, 3467.106, 0.10211936600066, 0.31745677002992, 1.1688675725938, 
06, 16, 13/09/2018, 12:01:53, 3500.4399999999, 0.069640329252709, 0.31692641417801, 1.1631761024082, 
06, 16, 13/09/2018, 12:01:53, 3534.536, 0.088366716431531, 0.31482762973331, 1.1566591941031, 
06, 16, 13/09/2018, 12:01:53, 3566.862, 0.10075889636253, 0.28032010302797, 1.1437256899439, 
06, 16, 13/09/2018, 12:01:53, 3600.182, 0.10532997381535, 0.28970087466275, 1.1417154912048, 
06, 16, 13/09/2018, 12:01:53, 3633.612, 0.095967125972872, 0.30561458018844, 1.1270169070612, 
06, 16, 13/09/2018, 12:01:53, 3667.2, 0.070584221346304, 0.30766833672577, 1.1152610781462, 
