Participant, Trial, Date, Time, Milliseconds Since Trial Start, X Gravity, Y Gravity, Z Gravity, X Gravity Raw, Y Gravity Raw, Z Gravity Raw, Delta Time, 
129,2, 10/10/2018, 14:39:30,36.729000000021,-0.067306843587594,-0.19308757394619,-0.9527029175562299,0.08453369140625,-0.21661376953125,-0.95526123046875,0.014089999996941, 
129,2, 10/10/2018, 14:39:30,45.279999999999,-0.05247221635774099,-0.19584912905157,-0.95199134162092,0.081039428710938,-0.220703125,-0.9455871582031199,0.010087000002386, 
129,2, 10/10/2018, 14:39:30,55.324000000022004,-0.039070697846967005,-0.19849474593157002,-0.9500218827518001,0.08154296875,-0.22230529785156,-0.9322967529296898,0.010040000001027, 
129,2, 10/10/2018, 14:39:30,65.392000000022,-0.027328239878677003,-0.20092462924857002,-0.94782670131256,0.078353881835938,-0.22279357910156,-0.9280700683593801,0.010070999996969001, 
129,2, 10/10/2018, 14:39:30,75.444000000018,-0.016744768918153,-0.20301691974167999,-0.94685354045864,0.078506469726562,-0.22184753417969,-0.9380950927734398,0.010040000001027, 
129,2, 10/10/2018, 14:39:30,85.495000000024,-0.0074546304052437,-0.20466957347064,-0.9472807962760601,0.076156616210938,-0.21954345703125,-0.9511260986328102,0.010071000004245, 
129,2, 10/10/2018, 14:39:30,95.578000000009,0.0012192994321556,-0.20570530167045,-0.94859916440236,0.07928466796875,-0.21502685546875,-0.9604644775390602,0.010040000001027, 
129,2, 10/10/2018, 14:39:30,105.60200000001,0.0091631653873776,-0.20654285255809,-0.9501931053839999,0.080657958984375,-0.21408081054688,-0.96453857421875,0.010084999994433, 
129,2, 10/10/2018, 14:39:30,115.85700000002,0.016500327852546,-0.20747822794681,-0.9517115756073199,0.082534790039062,-0.21589660644531,-0.9653778076171898,0.010041000001365, 
129,2, 10/10/2018, 14:39:30,127.61300000001002,0.023328078270416,-0.20816137439041,-0.9530034307419001,0.08477783203125,-0.21430969238281,-0.9646301269531199,0.010055999999166999, 
129,2, 10/10/2018, 14:39:30,136.32500000001002,0.029477631283218994,-0.20866176527167998,-0.9541126946013001,0.084823608398438,-0.21316528320312,-0.9640960693359398,0.010071000004245, 
129,2, 10/10/2018, 14:39:30,145.905,0.03458040526427201,-0.20904803015076998,-0.9549523406685201,0.08050537109375,-0.2125244140625,-0.9625091552734398,0.010040000001027, 
129,2, 10/10/2018, 14:39:30,156.01000000001002,0.039362110831595,-0.20966880086616002,-0.95478791714854,0.0823974609375,-0.21525573730469,-0.95330810546875,0.010070999996969001, 
129,2, 10/10/2018, 14:39:30,166.03799999999998,0.043535946135154005,-0.21042891052564003,-0.95429661322665,0.081100463867188,-0.21726989746094,-0.9498748779296898,0.010070999996969001, 
129,2, 10/10/2018, 14:39:30,176.16299999999998,0.047060464314607,-0.21154635882854,-0.95328681274383,0.078781127929688,-0.22160339355469,-0.9441986083984398,0.010040000001027, 
129,2, 10/10/2018, 14:39:30,186.15700000001,0.050140977941739995,-0.21232928398084,-0.95203009191867,0.077865600585938,-0.21937561035156,-0.9407196044921898,0.010071000004245, 
129,2, 10/10/2018, 14:39:30,196.35800000001,0.05307365749131599,-0.21302781310229,-0.95083800801977,0.0794677734375,-0.21931457519531,-0.9401092529296898,0.010070999996969001, 
129,2, 10/10/2018, 14:39:30,205.196,0.055813777093747,-0.21374956792487,-0.95036175116311,0.080474853515625,-0.22024536132812,-0.9460754394531199,0.010034999999334, 
129,2, 10/10/2018, 14:39:30,216.48300000001,0.058296669403904,-0.21406040214801003,-0.9503390037811701,0.080642700195312,-0.21685791015625,-0.95013427734375,0.010059000000183, 
129,2, 10/10/2018, 14:39:30,226.72500000001,0.060590781760388,-0.21410211583946,-0.95096702967258,0.08123779296875,-0.2144775390625,-0.9566192626953102,0.010071000004245, 
129,2, 10/10/2018, 14:39:30,236.57700000002004,0.062362514131224005,-0.21420679683364,-0.9523714863733002,0.07830810546875,-0.21514892578125,-0.9650115966796898,0.010056999999506001, 
129,2, 10/10/2018, 14:39:30,246.829,0.064259197288415,-0.21395310933777,-0.95377740414222,0.081329345703125,-0.211669921875,-0.9664306640625,0.010070999996969001, 
129,2, 10/10/2018, 14:39:30,256.88900000002,0.066205775118167,-0.21377514459539998,-0.95522125796628,0.083724975585938,-0.21217346191406,-0.9682159423828102,0.010040000001027, 
129,2, 10/10/2018, 14:39:30,266.95500000002005,0.067783744969631,-0.21371568433507998,-0.95639713021652,0.081985473632812,-0.21318054199219,-0.96697998046875,0.010070999996969001, 
129,2, 10/10/2018, 14:39:30,277.06400000000997,0.068888060902356,-0.21388494842111,-0.95678097676518,0.078826904296875,-0.21540832519531,-0.9602355957031199,0.010040000001027, 
129,2, 10/10/2018, 14:39:30,287.02000000002005,0.070051317800401,-0.21408153658681,-0.9566793561394499,0.080520629882812,-0.21585083007812,-0.9557647705078102,0.010071000004245, 
129,2, 10/10/2018, 14:39:30,297.13700000002,0.07136527781723599,-0.214469037225,-0.95542822960753,0.08319091796875,-0.21795654296875,-0.9441680908203102,0.010070999996969001, 
129,2, 10/10/2018, 14:39:30,307.44599999999997,0.072268605992544,-0.21490628877594,-0.95409774795537,0.080398559570312,-0.21884155273438,-0.9421234130859398,0.010040000001027, 
129,2, 10/10/2018, 14:39:30,317.55900000001,0.072803891389383,-0.21518537425381,-0.9528224946442099,0.077621459960938,-0.21769714355469,-0.94134521484375,0.010070999996969001, 
129,2, 10/10/2018, 14:39:30,327.53400000001,0.07344281377388201,-0.21543655118389998,-0.9518792344375999,0.079193115234375,-0.21769714355469,-0.9433898925781199,0.01005399999849, 
