Participant, Trial, Date, Time, Milliseconds Since Trial Start, Magnetic, Geographic, 
129,1, 10/10/2018, 14:38:56,2101.632,251.36862182617,251.40396118163997, 
129,1, 10/10/2018, 14:38:56,2192.139,249.85211181641003,249.88745117188, 
129,1, 10/10/2018, 14:38:56,2252.69,248.34118652343997,248.37652587891003, 
129,1, 10/10/2018, 14:38:56,2283.034,247.09753417968997,247.13287353516003, 
129,1, 10/10/2018, 14:38:56,2312.812,245.423828125,245.45916748047, 
129,1, 10/10/2018, 14:38:56,2343.532,242.64859008788997,242.68392944336003, 
129,1, 10/10/2018, 14:38:56,2372.82,240.44097900391003,240.47631835938, 
129,1, 10/10/2018, 14:38:56,2403.257,238.53889465332,238.57423400878997, 
129,1, 10/10/2018, 14:38:56,2434.217,236.82444763183997,236.8597869873, 
129,1, 10/10/2018, 14:38:56,2463.82,234.2901763916,234.32551574707, 
129,1, 10/10/2018, 14:38:56,2493.603,232.40234375,232.43768310547, 
129,1, 10/10/2018, 14:38:56,2523.819,229.94247436523,229.9778137207, 
129,1, 10/10/2018, 14:38:56,2554.9539999999997,226.70819091797,226.74353027343997, 
129,1, 10/10/2018, 14:38:56,2584.478,224.02819824218997,224.06353759766003, 
129,1, 10/10/2018, 14:38:56,2645.2529999999997,221.85899353027,221.89433288573997, 
129,1, 10/10/2018, 14:38:56,2674.998,219.69961547852,219.73495483398, 
129,1, 10/10/2018, 14:38:56,2704.92,217.04672241211003,217.08206176758, 
129,1, 10/10/2018, 14:38:56,2735.079,214.04241943358997,214.07775878906003, 
129,1, 10/10/2018, 14:38:56,2766.208,205.22024536133,205.2555847168, 
129,1, 10/10/2018, 14:38:56,2796.188,202.16009521483997,202.19543457031003, 
129,1, 10/10/2018, 14:38:56,2825.6409999999996,199.5386505127,199.57398986816003, 
129,1, 10/10/2018, 14:38:56,2855.855,196.70037841797,196.73571777343997, 
129,1, 10/10/2018, 14:38:56,2886.888,194.59233093262,194.62767028808997, 
129,1, 10/10/2018, 14:38:56,2916.224,192.22283935547,192.25817871093997, 
129,1, 10/10/2018, 14:38:56,2946.509,190.22328186035,190.25862121582, 
129,1, 10/10/2018, 14:38:57,2977.469,187.69236755371003,187.72770690918, 
129,1, 10/10/2018, 14:38:57,3006.902,185.65505981445,185.69039916992, 
129,1, 10/10/2018, 14:38:57,3036.9829999999997,183.78012084961003,183.81546020508, 
129,1, 10/10/2018, 14:38:57,3066.986,181.39111328125,181.42645263672, 
129,1, 10/10/2018, 14:38:57,3098.0229999999997,179.49513244628997,179.53047180176003, 
129,1, 10/10/2018, 14:38:57,3127.835,178.12829589843997,178.16363525391003, 
129,1, 10/10/2018, 14:38:57,3157.8140000000003,177.09506225586003,177.13040161133, 
129,1, 10/10/2018, 14:38:57,3218.38,175.70706176758,175.74240112305, 
129,1, 10/10/2018, 14:38:57,3277.54,174.4436340332,174.47897338867, 
129,1, 10/10/2018, 14:38:57,3459.526,173.28102111816003,173.31636047363, 
129,1, 10/10/2018, 14:38:57,3641.2859999999996,172.24133300781003,172.27667236328, 
129,1, 10/10/2018, 14:38:57,3761.51,173.35787963867,173.39321899413997, 
