Participant, Trial, Date, Time, Milliseconds Since Trial Start, Magnetic, Geographic, 
17, 14, 01/10/2018, 16:05:06, 179.35099999991, 151.41357421875, 151.43835449219, 
17, 14, 01/10/2018, 16:05:06, 362.65999999992, 150.28401184082, 150.30879211426, 
17, 14, 01/10/2018, 16:05:06, 483.30599999998, 148.91241455078, 148.93719482422, 
17, 14, 01/10/2018, 16:05:06, 541.58899999992, 147.76988220215, 147.79466247559, 
17, 14, 01/10/2018, 16:05:07, 633.34499999997, 146.23382568359, 146.25860595703, 
17, 14, 01/10/2018, 16:05:07, 693.995, 145.15788269043, 145.18266296387, 
17, 14, 01/10/2018, 16:05:07, 754.16299999994, 143.63336181641, 143.65814208984, 
17, 14, 01/10/2018, 16:05:07, 815.01899999997, 142.05754089355, 142.08232116699, 
17, 14, 01/10/2018, 16:05:07, 875.32499999995, 140.97987365723, 141.00465393066, 
17, 14, 01/10/2018, 16:05:07, 965.33699999994, 139.75430297852, 139.77908325195, 
17, 14, 01/10/2018, 16:05:07, 1025.0889999999, 138.5004119873, 138.52519226074, 
17, 14, 01/10/2018, 16:05:07, 1086.3829999999, 137.13056945801, 137.15534973145, 
17, 14, 01/10/2018, 16:05:07, 1175.909, 135.57725524902, 135.60203552246, 
17, 14, 01/10/2018, 16:05:07, 1236.2279999999, 134.06146240234, 134.08624267578, 
17, 14, 01/10/2018, 16:05:07, 1297.45, 132.54275512695, 132.56753540039, 
17, 14, 01/10/2018, 16:05:07, 1356.8259999999, 131.28193664551, 131.30671691895, 
17, 14, 01/10/2018, 16:05:07, 1415.1789999999, 129.75126647949, 129.77604675293, 
17, 14, 01/10/2018, 16:05:07, 1475.502, 128.1026763916, 128.12745666504, 
17, 14, 01/10/2018, 16:05:07, 1566.732, 126.62525939941, 126.65003967285, 
17, 14, 01/10/2018, 16:05:08, 1628.4619999999, 124.99507141113, 125.01985168457, 
17, 14, 01/10/2018, 16:05:08, 1657.838, 123.99346160889, 124.01824188232, 
17, 14, 01/10/2018, 16:05:08, 1719.252, 122.30629730225, 122.33107757568, 
17, 14, 01/10/2018, 16:05:08, 1778.877, 120.49647521973, 120.52125549316, 
17, 14, 01/10/2018, 16:05:08, 1840.0319999999, 119.08061981201, 119.10540008545, 
17, 14, 01/10/2018, 16:05:08, 1930.7439999999, 117.45184326172, 117.47662353516, 
17, 14, 01/10/2018, 16:05:08, 1991.0229999999, 115.56558990479, 115.59037017822, 
17, 14, 01/10/2018, 16:05:08, 2020.8589999999, 114.35788726807, 114.3826675415, 
17, 14, 01/10/2018, 16:05:08, 2051.166, 113.01708984375, 113.04187011719, 
17, 14, 01/10/2018, 16:05:08, 2081.568, 111.72885131836, 111.7536315918, 
17, 14, 01/10/2018, 16:05:08, 2111.622, 110.32273864746, 110.3475189209, 
17, 14, 01/10/2018, 16:05:08, 2141.8239999999, 108.95098876953, 108.97576904297, 
17, 14, 01/10/2018, 16:05:08, 2172.924, 107.78443908691, 107.80921936035, 
17, 14, 01/10/2018, 16:05:08, 2202.654, 106.47912597656, 106.50390625, 
17, 14, 01/10/2018, 16:05:08, 2232.7929999999, 105.07702636719, 105.10180664062, 
17, 14, 01/10/2018, 16:05:08, 2262.659, 103.72351074219, 103.74829101562, 
17, 14, 01/10/2018, 16:05:08, 2293.394, 102.41438293457, 102.43916320801, 
17, 14, 01/10/2018, 16:05:08, 2323.1159999999, 101.24141693115, 101.26619720459, 
