Participant, Trial, Date, Time, Milliseconds Since Trial Start, Magnetic, Geographic, 
17, 4, 01/10/2018, 15:55:05, 1630.389, 152.09045410156, 152.115234375, 
17, 4, 01/10/2018, 15:55:05, 1690.426, 153.50463867188, 153.52941894531, 
17, 4, 01/10/2018, 15:55:05, 1750.89, 155.29821777344, 155.32299804688, 
17, 4, 01/10/2018, 15:55:05, 1811.463, 156.7356262207, 156.76040649414, 
17, 4, 01/10/2018, 15:55:05, 1841.503, 158.14582824707, 158.17060852051, 
17, 4, 01/10/2018, 15:55:05, 1901.784, 160.63073730469, 160.65551757812, 
17, 4, 01/10/2018, 15:55:05, 1961.454, 162.49925231934, 162.52403259277, 
17, 4, 01/10/2018, 15:55:05, 1991.587, 164.27462768555, 164.29940795898, 
17, 4, 01/10/2018, 15:55:05, 2019.918, 165.38079833984, 165.40557861328, 
17, 4, 01/10/2018, 15:55:05, 2050.207, 166.44905090332, 166.47383117676, 
17, 4, 01/10/2018, 15:55:05, 2080.518, 168.55262756348, 168.57740783691, 
17, 4, 01/10/2018, 15:55:05, 2111.04, 169.82626342773, 169.85104370117, 
17, 4, 01/10/2018, 15:55:05, 2142.005, 205.46116638184, 205.48594665527, 
17, 4, 01/10/2018, 15:55:05, 2203.117, 206.90496826172, 206.92974853516, 
17, 4, 01/10/2018, 15:55:05, 2293.842, 208.04374694824, 208.06852722168, 
17, 4, 01/10/2018, 15:55:05, 2324.086, 209.66284179688, 209.68762207031, 
17, 4, 01/10/2018, 15:55:05, 2354.537, 210.80494689941, 210.82972717285, 
17, 4, 01/10/2018, 15:55:05, 2384.491, 211.99151611328, 212.01629638672, 
17, 4, 01/10/2018, 15:55:05, 2415.169, 213.70422363281, 213.72900390625, 
17, 4, 01/10/2018, 15:55:05, 2445.256, 222.15126037598, 222.17604064941, 
17, 4, 01/10/2018, 15:55:06, 2475.611, 223.62387084961, 223.64865112305, 
17, 4, 01/10/2018, 15:55:06, 2505.427, 224.8844909668, 224.90927124023, 
17, 4, 01/10/2018, 15:55:06, 2535.667, 226.21200561523, 226.23678588867, 
17, 4, 01/10/2018, 15:55:06, 2566.473, 227.6979675293, 227.72274780273, 
17, 4, 01/10/2018, 15:55:06, 2596.932, 228.97856140137, 229.0033416748, 
17, 4, 01/10/2018, 15:55:06, 2626.274, 230.27928161621, 230.30406188965, 
17, 4, 01/10/2018, 15:55:06, 2686.859, 231.41514587402, 231.43992614746, 
17, 4, 01/10/2018, 15:55:06, 2716.825, 232.51791381836, 232.5426940918, 
17, 4, 01/10/2018, 15:55:06, 2777.949, 234.58290100098, 234.60768127441, 
17, 4, 01/10/2018, 15:55:06, 3108.814, 235.70602416992, 235.73080444336, 
17, 4, 01/10/2018, 15:55:06, 3229.538, 236.84446716309, 236.86924743652, 
17, 4, 01/10/2018, 15:55:07, 3561.778, 238.05764770508, 238.08242797852, 
