Participant, Trial, Date, Time, Milliseconds Since Trial Start, Magnetic, Geographic, 
07, 4, 09/01/2019, 14:46:05, 1239.378, 47.529445648193, 47.601848602295, 
07, 4, 09/01/2019, 14:46:05, 1269.622, 45.93766784668, 46.010070800781, 
07, 4, 09/01/2019, 14:46:05, 1299.383, 44.158821105957, 44.231224060059, 
07, 4, 09/01/2019, 14:46:05, 1330.782, 41.861862182617, 41.934265136719, 
07, 4, 09/01/2019, 14:46:05, 1360.024, 40.331581115723, 40.403984069824, 
07, 4, 09/01/2019, 14:46:05, 1389.724, 38.911483764648, 38.98388671875, 
07, 4, 09/01/2019, 14:46:05, 1419.834, 36.815536499023, 36.887939453125, 
07, 4, 09/01/2019, 14:46:05, 1451.386, 34.227149963379, 34.29955291748, 
07, 4, 09/01/2019, 14:46:05, 1481.021, 32.21085357666, 32.283256530762, 
07, 4, 09/01/2019, 14:46:05, 1510.61, 28.775703430176, 28.848106384277, 
07, 4, 09/01/2019, 14:46:05, 1540.709, 25.588012695312, 25.660415649414, 
07, 4, 09/01/2019, 14:46:05, 1571.579, 22.878156661987, 22.950559616089, 
07, 4, 09/01/2019, 14:46:05, 1601.239, 17.705850601196, 17.778253555298, 
07, 4, 09/01/2019, 14:46:05, 1631.589, 14.311043739319, 14.38344669342, 
07, 4, 09/01/2019, 14:46:05, 1662.257, 9.7965612411499, 9.8689641952515, 
07, 4, 09/01/2019, 14:46:05, 1692.001, 6.9842910766602, 7.0566940307617, 
07, 4, 09/01/2019, 14:46:05, 1721.714, 3.7693557739258, 3.8417584896088, 
07, 4, 09/01/2019, 14:46:05, 1752.155, 359.294921875, 359.36730957031, 
07, 4, 09/01/2019, 14:46:05, 1782.924, 355.7018737793, 355.77426147461, 
07, 4, 09/01/2019, 14:46:05, 1813.617, 351.43103027344, 351.50341796875, 
07, 4, 09/01/2019, 14:46:05, 1842.776, 346.22201538086, 346.29440307617, 
07, 4, 09/01/2019, 14:46:05, 1873.121, 343.20886230469, 343.28125, 
07, 4, 09/01/2019, 14:46:05, 1903.823, 339.54776000977, 339.62014770508, 
07, 4, 09/01/2019, 14:46:05, 1934.185, 335.69845581055, 335.77084350586, 
07, 4, 09/01/2019, 14:46:05, 1963.723, 333.0973815918, 333.16976928711, 
07, 4, 09/01/2019, 14:46:05, 1995.145, 330.57189941406, 330.64428710938, 
07, 4, 09/01/2019, 14:46:06, 2024.423, 328.56204223633, 328.63442993164, 
07, 4, 09/01/2019, 14:46:06, 2054.358, 326.55725097656, 326.62963867188, 
07, 4, 09/01/2019, 14:46:06, 2084.725, 323.94323730469, 324.015625, 
07, 4, 09/01/2019, 14:46:06, 2144.876, 322.10955810547, 322.18194580078, 
07, 4, 09/01/2019, 14:46:06, 2173.353, 321.08038330078, 321.15277099609, 
07, 4, 09/01/2019, 14:46:06, 2234.308, 319.8876953125, 319.96008300781, 
07, 4, 09/01/2019, 14:46:06, 2264.383, 318.75244140625, 318.82482910156, 
07, 4, 09/01/2019, 14:46:06, 2355.536, 317.44146728516, 317.51385498047, 
07, 4, 09/01/2019, 14:46:06, 2507.616, 318.56301879883, 318.63540649414, 
07, 4, 09/01/2019, 14:46:06, 2598.105, 319.61383056641, 319.68621826172, 
