Participant, Trial, Date, Time, Milliseconds Since Trial Start, Magnetic, Geographic, 
03, 17, 10/10/2018, 17:49:33, 192.64699999988, 215.72468566895, 215.76002502441, 
03, 17, 10/10/2018, 17:49:34, 584.8189999999, 214.71014404297, 214.74548339844, 
03, 17, 10/10/2018, 17:49:34, 766.40800000005, 213.43383789062, 213.46917724609, 
03, 17, 10/10/2018, 17:49:34, 825.87800000003, 208.30749511719, 208.34283447266, 
03, 17, 10/10/2018, 17:49:34, 855.92299999995, 207.28593444824, 207.32127380371, 
03, 17, 10/10/2018, 17:49:34, 1007.173, 206.27217102051, 206.30751037598, 
03, 17, 10/10/2018, 17:49:34, 1098.2679999999, 204.76582336426, 204.80116271973, 
03, 17, 10/10/2018, 17:49:34, 1158.173, 203.54187011719, 203.57720947266, 
03, 17, 10/10/2018, 17:49:34, 1218.892, 201.94775390625, 201.98309326172, 
03, 17, 10/10/2018, 17:49:34, 1278.5449999999, 200.19822692871, 200.23356628418, 
03, 17, 10/10/2018, 17:49:34, 1339.4839999999, 198.26591491699, 198.30125427246, 
03, 17, 10/10/2018, 17:49:35, 1399.28, 196.30345153809, 196.33879089355, 
03, 17, 10/10/2018, 17:49:35, 1459.7679999999, 194.46855163574, 194.50389099121, 
03, 17, 10/10/2018, 17:49:35, 1489.7879999999, 193.41563415527, 193.45097351074, 
03, 17, 10/10/2018, 17:49:35, 1521.003, 192.36610412598, 192.40144348145, 
03, 17, 10/10/2018, 17:49:35, 1550.6089999999, 191.29100036621, 191.32633972168, 
03, 17, 10/10/2018, 17:49:35, 1580.3219999999, 190.10388183594, 190.13922119141, 
03, 17, 10/10/2018, 17:49:35, 1610.2519999999, 188.97297668457, 189.00831604004, 
03, 17, 10/10/2018, 17:49:35, 1641.5600000001, 187.90754699707, 187.94288635254, 
03, 17, 10/10/2018, 17:49:35, 1701.0799999998, 186.06367492676, 186.09901428223, 
03, 17, 10/10/2018, 17:49:35, 1762.166, 184.43026733398, 184.46560668945, 
03, 17, 10/10/2018, 17:49:35, 1791.557, 183.42825317383, 183.4635925293, 
03, 17, 10/10/2018, 17:49:35, 1852.791, 181.52456665039, 181.55990600586, 
03, 17, 10/10/2018, 17:49:35, 1912.4839999999, 179.84617614746, 179.88151550293, 
03, 17, 10/10/2018, 17:49:35, 1973.425, 177.99952697754, 178.03486633301, 
03, 17, 10/10/2018, 17:49:35, 2002.946, 176.98977661133, 177.0251159668, 
03, 17, 10/10/2018, 17:49:35, 2033.1979999999, 175.98480224609, 176.02014160156, 
03, 17, 10/10/2018, 17:49:35, 2093.709, 174.20483398438, 174.24017333984, 
03, 17, 10/10/2018, 17:49:35, 2154.4269999999, 172.97006225586, 173.00540161133, 
03, 17, 10/10/2018, 17:49:35, 2214.2449999999, 171.58827209473, 171.6236114502, 
03, 17, 10/10/2018, 17:49:35, 2275.5999999999, 170.23335266113, 170.2686920166, 
03, 17, 10/10/2018, 17:49:35, 2334.902, 169.0818939209, 169.11723327637, 
03, 17, 10/10/2018, 17:49:35, 2396.2449999999, 167.96864318848, 168.00398254395, 
03, 17, 10/10/2018, 17:49:36, 2455.608, 166.5080871582, 166.54342651367, 
03, 17, 10/10/2018, 17:49:36, 2516.3059999999, 164.73941040039, 164.77474975586, 
03, 17, 10/10/2018, 17:49:36, 2575.085, 163.21244812012, 163.24778747559, 
03, 17, 10/10/2018, 17:49:36, 2637.0359999998, 161.9225769043, 161.95791625977, 
03, 17, 10/10/2018, 17:49:36, 2697.6899999999, 160.33781433105, 160.37315368652, 
03, 17, 10/10/2018, 17:49:36, 2757.781, 158.88949584961, 158.92483520508, 
03, 17, 10/10/2018, 17:49:36, 2818.888, 157.53265380859, 157.56799316406, 
03, 17, 10/10/2018, 17:49:36, 2878.4350000001, 156.24751281738, 156.28285217285, 
03, 17, 10/10/2018, 17:49:36, 2939.53, 154.89440917969, 154.92974853516, 
03, 17, 10/10/2018, 17:49:36, 2999.0159999998, 153.68801879883, 153.7233581543, 
03, 17, 10/10/2018, 17:49:36, 3059.493, 152.67248535156, 152.70782470703, 
