Participant, Trial, Date, Time, Milliseconds Since Trial Start, Magnetic, Geographic, 
03, 8, 10/10/2018, 17:43:16, 1037.9539999999, 64.887222290039, 64.922561645508, 
03, 8, 10/10/2018, 17:43:16, 1099.0719999999, 66.171241760254, 66.206581115723, 
03, 8, 10/10/2018, 17:43:16, 1158.8399999999, 67.251342773438, 67.286682128906, 
03, 8, 10/10/2018, 17:43:16, 1189.9649999999, 68.623603820801, 68.65894317627, 
03, 8, 10/10/2018, 17:43:16, 1219.108, 69.65259552002, 69.687934875488, 
03, 8, 10/10/2018, 17:43:16, 1249.2929999998, 71.103416442871, 71.13875579834, 
03, 8, 10/10/2018, 17:43:16, 1280.9439999999, 72.873107910156, 72.908447265625, 
03, 8, 10/10/2018, 17:43:16, 1310.1369999999, 74.970901489258, 75.006240844727, 
03, 8, 10/10/2018, 17:43:16, 1339.902, 77.463996887207, 77.499336242676, 
03, 8, 10/10/2018, 17:43:16, 1369.973, 80.586158752441, 80.62149810791, 
03, 8, 10/10/2018, 17:43:16, 1401.3959999999, 84.098190307617, 84.133529663086, 
03, 8, 10/10/2018, 17:43:16, 1431.1879999998, 86.733955383301, 86.76929473877, 
03, 8, 10/10/2018, 17:43:16, 1460.7139999999, 89.466979980469, 89.502319335938, 
03, 8, 10/10/2018, 17:43:16, 1491.2439999999, 92.395332336426, 92.430671691895, 
03, 8, 10/10/2018, 17:43:16, 1521.872, 94.677360534668, 94.712699890137, 
03, 8, 10/10/2018, 17:43:16, 1549.3969999999, 97.470909118652, 97.506248474121, 
03, 8, 10/10/2018, 17:43:16, 1579.9299999999, 99.81462097168, 99.849960327148, 
03, 8, 10/10/2018, 17:43:17, 1611.071, 102.11255645752, 102.14789581299, 
03, 8, 10/10/2018, 17:43:17, 1640.419, 104.74766540527, 104.78300476074, 
03, 8, 10/10/2018, 17:43:17, 1671.1799999999, 106.99003601074, 107.02537536621, 
03, 8, 10/10/2018, 17:43:17, 1702.47, 110.15804290771, 110.19338226318, 
03, 8, 10/10/2018, 17:43:17, 1733.2249999999, 108.72157287598, 108.75691223145, 
03, 8, 10/10/2018, 17:43:17, 1792.9339999999, 110.21338653564, 110.24872589111, 
03, 8, 10/10/2018, 17:43:17, 1973.9979999999, 111.42902374268, 111.46436309814, 
03, 8, 10/10/2018, 17:43:17, 2035.017, 112.71850585938, 112.75384521484, 
03, 8, 10/10/2018, 17:43:17, 2092.736, 114.31073760986, 114.34607696533, 
03, 8, 10/10/2018, 17:43:17, 2155.899, 115.69189453125, 115.72723388672, 
03, 8, 10/10/2018, 17:43:17, 2215.3859999999, 118.17476654053, 118.210105896, 
03, 8, 10/10/2018, 17:43:17, 2276.507, 119.20154571533, 119.2368850708, 
03, 8, 10/10/2018, 17:43:17, 2367.5279999999, 120.91855621338, 120.95389556885, 
03, 8, 10/10/2018, 17:43:17, 2426.811, 122.24108886719, 122.27642822266, 
03, 8, 10/10/2018, 17:43:17, 2488.0819999999, 123.26963043213, 123.3049697876, 
03, 8, 10/10/2018, 17:43:18, 2668.3959999999, 121.93315124512, 121.96849060059, 
03, 8, 10/10/2018, 17:43:18, 2789.7989999999, 120.91186523438, 120.94720458984, 
