Participant, Trial, Date, Time, Reference Orientation, Submitted Orientation, Rotations (Relative to Reference Orientation), Heading File, Gyroscope File, Accelerometer File
03, 1, 10/10/2018, 17:38:03, 151.57206726074, 160.2135925293, 90.779486321118, heading_data_03_trial_1_on_10-10-2018_17-38-03.csv, gyroscope_data_03_trial_1_on_10-10-2018_17-38-03.csv, accelerometer_data_03_trial_1_on_10-10-2018_17-38-03.csv
03, 2, 10/10/2018, 17:38:38, 151.57206726074, 84.195495605469, 90 > -212.74582530646, heading_data_03_trial_2_on_10-10-2018_17-38-38.csv, gyroscope_data_03_trial_2_on_10-10-2018_17-38-38.csv, accelerometer_data_03_trial_2_on_10-10-2018_17-38-38.csv
03, 3, 10/10/2018, 17:39:13, 151.57206726074, 152.8447265625, 120.086504554, heading_data_03_trial_3_on_10-10-2018_17-39-13.csv, gyroscope_data_03_trial_3_on_10-10-2018_17-39-13.csv, accelerometer_data_03_trial_3_on_10-10-2018_17-39-13.csv
03, 4, 10/10/2018, 17:39:41, 151.57206726074, 234.77618408203, 300.78414652633, heading_data_03_trial_4_on_10-10-2018_17-39-41.csv, gyroscope_data_03_trial_4_on_10-10-2018_17-39-41.csv, accelerometer_data_03_trial_4_on_10-10-2018_17-39-41.csv
03, 5, 10/10/2018, 17:40:28, 151.57206726074, 273.0751953125, 144.96380418991 > -230.49792305508, heading_data_03_trial_5_on_10-10-2018_17-40-28.csv, gyroscope_data_03_trial_5_on_10-10-2018_17-40-28.csv, accelerometer_data_03_trial_5_on_10-10-2018_17-40-28.csv
03, 6, 10/10/2018, 17:41:19, 151.57206726074, 244.74728393555, 229.70785224437 > -130.48402454363, heading_data_03_trial_6_on_10-10-2018_17-41-19.csv, gyroscope_data_03_trial_6_on_10-10-2018_17-41-19.csv, accelerometer_data_03_trial_6_on_10-10-2018_17-41-19.csv
03, 7, 10/10/2018, 17:42:20, 151.57206726074, 89.144424438477, -225 > 290.50663207671 > 60.093229713834, heading_data_03_trial_7_on_10-10-2018_17-42-20.csv, gyroscope_data_03_trial_7_on_10-10-2018_17-42-20.csv, accelerometer_data_03_trial_7_on_10-10-2018_17-42-20.csv
03, 8, 10/10/2018, 17:43:15, 151.57206726074, 120.91186523438, -290.55604521958 > 265.94446288982 > -70.756814756252, heading_data_03_trial_8_on_10-10-2018_17-43-15.csv, gyroscope_data_03_trial_8_on_10-10-2018_17-43-15.csv, accelerometer_data_03_trial_8_on_10-10-2018_17-43-15.csv
03, 9, 10/10/2018, 17:44:11, 151.57206726074, 68.311965942383, -200.97349342132 > 310.61188586371 > -189.06926770225, heading_data_03_trial_9_on_10-10-2018_17-44-10.csv, gyroscope_data_03_trial_9_on_10-10-2018_17-44-10.csv, accelerometer_data_03_trial_9_on_10-10-2018_17-44-10.csv
03, 10, 10/10/2018, 17:45:32, 151.57206726074, 176.97392272949, 90.535458985565, heading_data_03_trial_10_on_10-10-2018_17-45-32.csv, gyroscope_data_03_trial_10_on_10-10-2018_17-45-32.csv, accelerometer_data_03_trial_10_on_10-10-2018_17-45-32.csv
03, 11, 10/10/2018, 17:45:59, 151.57206726074, 79.155364990234, -120.74534928177, heading_data_03_trial_11_on_10-10-2018_17-45-59.csv, gyroscope_data_03_trial_11_on_10-10-2018_17-45-59.csv, accelerometer_data_03_trial_11_on_10-10-2018_17-45-59.csv
03, 12, 10/10/2018, 17:46:30, 151.57206726074, 172.12571716309, 225.97102193108, heading_data_03_trial_12_on_10-10-2018_17-46-30.csv, gyroscope_data_03_trial_12_on_10-10-2018_17-46-30.csv, accelerometer_data_03_trial_12_on_10-10-2018_17-46-30.csv
03, 13, 10/10/2018, 17:46:56, 151.57206726074, 181.89114379883, 223.090847567, heading_data_03_trial_13_on_10-10-2018_17-46-56.csv, gyroscope_data_03_trial_13_on_10-10-2018_17-46-56.csv, accelerometer_data_03_trial_13_on_10-10-2018_17-46-56.csv
03, 14, 10/10/2018, 17:47:24, 151.57206726074, 171.92639160156, 300.19985807114, heading_data_03_trial_14_on_10-10-2018_17-47-24.csv, gyroscope_data_03_trial_14_on_10-10-2018_17-47-24.csv, accelerometer_data_03_trial_14_on_10-10-2018_17-47-24.csv
03, 15, 10/10/2018, 17:48:10, 151.57206726074, 25.458827972412, 325.162083194 > -201.28354338889, heading_data_03_trial_15_on_10-10-2018_17-48-10.csv, gyroscope_data_03_trial_15_on_10-10-2018_17-48-10.csv, accelerometer_data_03_trial_15_on_10-10-2018_17-48-10.csv
03, 16, 10/10/2018, 17:48:51, 151.57206726074, 102.7313079834, 227.489552922 > -130.21593754308, heading_data_03_trial_16_on_10-10-2018_17-48-51.csv, gyroscope_data_03_trial_16_on_10-10-2018_17-48-51.csv, accelerometer_data_03_trial_16_on_10-10-2018_17-48-51.csv
03, 17, 10/10/2018, 17:49:33, 151.57206726074, 323.08908081055, -225.71615994547 > 290.81215437657, heading_data_03_trial_17_on_10-10-2018_17-49-33.csv, gyroscope_data_03_trial_17_on_10-10-2018_17-49-33.csv, accelerometer_data_03_trial_17_on_10-10-2018_17-49-33.csv
03, 18, 10/10/2018, 17:50:26, 151.57206726074, 233.69815063477, -281.30993247402 > 432.47628390778, heading_data_03_trial_18_on_10-10-2018_17-50-26.csv, gyroscope_data_03_trial_18_on_10-10-2018_17-50-26.csv, accelerometer_data_03_trial_18_on_10-10-2018_17-50-26.csv
