Participant, Trial, Date, Time, Milliseconds Since Trial Start, Magnetic, Geographic, 
97 second part, 4, 27/11/2018, 15:54:27, 5.4060000000172, 171.1637878418, 171.21179199219, 
97 second part, 4, 27/11/2018, 15:54:27, 31.17300000001, 172.16639709473, 172.21440124512, 
97 second part, 4, 27/11/2018, 15:54:27, 59.758000000002, 173.16748046875, 173.21548461914, 
97 second part, 4, 27/11/2018, 15:54:27, 121.283, 171.83613586426, 171.88414001465, 
97 second part, 4, 27/11/2018, 15:54:27, 242.06599999999, 174.17752075195, 174.22552490234, 
97 second part, 4, 27/11/2018, 15:54:27, 332.43900000001, 175.61334228516, 175.66134643555, 
97 second part, 4, 27/11/2018, 15:54:27, 392.26200000002, 177.81268310547, 177.86068725586, 
97 second part, 4, 27/11/2018, 15:54:27, 422.421, 179.3911895752, 179.43919372559, 
97 second part, 4, 27/11/2018, 15:54:27, 483.11300000001, 181.07643127441, 181.1244354248, 
97 second part, 4, 27/11/2018, 15:54:27, 574.31299999999, 183.76170349121, 183.8097076416, 
97 second part, 4, 27/11/2018, 15:54:28, 604, 184.96728515625, 185.01528930664, 
97 second part, 4, 27/11/2018, 15:54:28, 633.76300000001, 186.12832641602, 186.17633056641, 
97 second part, 4, 27/11/2018, 15:54:28, 785.98000000001, 187.73080444336, 187.77880859375, 
97 second part, 4, 27/11/2018, 15:54:28, 845.38500000001, 189.87719726562, 189.92520141602, 
97 second part, 4, 27/11/2018, 15:54:28, 876.07399999999, 191.10049438477, 191.14849853516, 
97 second part, 4, 27/11/2018, 15:54:28, 905.84100000001, 192.39178466797, 192.43978881836, 
97 second part, 4, 27/11/2018, 15:54:28, 936.01000000001, 193.70172119141, 193.7497253418, 
97 second part, 4, 27/11/2018, 15:54:28, 966.071, 195.18225097656, 195.23025512695, 
97 second part, 4, 27/11/2018, 15:54:28, 999.28700000001, 196.57543945312, 196.62344360352, 
97 second part, 4, 27/11/2018, 15:54:28, 1024.493, 198.13070678711, 198.1787109375, 
97 second part, 4, 27/11/2018, 15:54:28, 1054.693, 199.77989196777, 199.82789611816, 
97 second part, 4, 27/11/2018, 15:54:28, 1085.009, 201.32434082031, 201.3723449707, 
97 second part, 4, 27/11/2018, 15:54:28, 1115.538, 202.84628295898, 202.89428710938, 
97 second part, 4, 27/11/2018, 15:54:28, 1145.495, 204.38102722168, 204.42903137207, 
97 second part, 4, 27/11/2018, 15:54:28, 1175.675, 205.87409973145, 205.92210388184, 
97 second part, 4, 27/11/2018, 15:54:28, 1206.787, 207.41107177734, 207.45907592773, 
97 second part, 4, 27/11/2018, 15:54:28, 1236.656, 209.00933837891, 209.0573425293, 
97 second part, 4, 27/11/2018, 15:54:28, 1267.251, 210.80596923828, 210.85397338867, 
97 second part, 4, 27/11/2018, 15:54:28, 1297.729, 212.45504760742, 212.50305175781, 
97 second part, 4, 27/11/2018, 15:54:28, 1329.618, 213.78186035156, 213.82986450195, 
97 second part, 4, 27/11/2018, 15:54:28, 1358.7, 215.36575317383, 215.41375732422, 
97 second part, 4, 27/11/2018, 15:54:28, 1388.67, 216.84465026855, 216.89265441895, 
97 second part, 4, 27/11/2018, 15:54:28, 1419.979, 218.00614929199, 218.05415344238, 
97 second part, 4, 27/11/2018, 15:54:28, 1449.682, 219.48193359375, 219.52993774414, 
97 second part, 4, 27/11/2018, 15:54:28, 1479.579, 221.17242431641, 221.2204284668, 
97 second part, 4, 27/11/2018, 15:54:28, 1509.653, 222.88572692871, 222.9337310791, 
97 second part, 4, 27/11/2018, 15:54:28, 1540.908, 224.98268127441, 225.0306854248, 
97 second part, 4, 27/11/2018, 15:54:28, 1570.125, 227.17492675781, 227.2229309082, 
97 second part, 4, 27/11/2018, 15:54:29, 1600.431, 229.09315490723, 229.14115905762, 
97 second part, 4, 27/11/2018, 15:54:29, 1631.017, 230.63235473633, 230.68035888672, 
97 second part, 4, 27/11/2018, 15:54:29, 1661.589, 231.89399719238, 231.94200134277, 
97 second part, 4, 27/11/2018, 15:54:29, 1690.8, 233.18264770508, 233.23065185547, 
97 second part, 4, 27/11/2018, 15:54:29, 1720.794, 234.67395019531, 234.7219543457, 
97 second part, 4, 27/11/2018, 15:54:29, 1752.068, 236.48916625977, 236.53717041016, 
97 second part, 4, 27/11/2018, 15:54:29, 1781.742, 238.46783447266, 238.51583862305, 
97 second part, 4, 27/11/2018, 15:54:29, 1811.773, 240.52969360352, 240.57769775391, 
97 second part, 4, 27/11/2018, 15:54:29, 1841.739, 242.18035888672, 242.22836303711, 
97 second part, 4, 27/11/2018, 15:54:29, 1872.601, 243.71405029297, 243.76205444336, 
97 second part, 4, 27/11/2018, 15:54:29, 1902.082, 245.31213378906, 245.36013793945, 
97 second part, 4, 27/11/2018, 15:54:29, 1932.556, 246.94430541992, 246.99230957031, 
97 second part, 4, 27/11/2018, 15:54:29, 1963.794, 248.65147399902, 248.69947814941, 
97 second part, 4, 27/11/2018, 15:54:29, 1993.007, 250.55140686035, 250.59941101074, 
97 second part, 4, 27/11/2018, 15:54:29, 2022.93, 252.10510253906, 252.15310668945, 
97 second part, 4, 27/11/2018, 15:54:29, 2053.212, 253.69721984863, 253.74522399902, 
97 second part, 4, 27/11/2018, 15:54:29, 2083.888, 255.36712646484, 255.41513061523, 
97 second part, 4, 27/11/2018, 15:54:29, 2113.698, 256.95809936523, 257.00610351562, 
97 second part, 4, 27/11/2018, 15:54:29, 2144.005, 258.45031738281, 258.4983215332, 
97 second part, 4, 27/11/2018, 15:54:29, 2174.221, 260.06973266602, 260.11773681641, 
97 second part, 4, 27/11/2018, 15:54:29, 2204.707, 261.38452148438, 261.43252563477, 
97 second part, 4, 27/11/2018, 15:54:29, 2234.148, 262.76763916016, 262.81564331055, 
97 second part, 4, 27/11/2018, 15:54:29, 2264.933, 264.24432373047, 264.29232788086, 
97 second part, 4, 27/11/2018, 15:54:29, 2295.757, 265.73199462891, 265.7799987793, 
97 second part, 4, 27/11/2018, 15:54:29, 2325.282, 267.48944091797, 267.53744506836, 
97 second part, 4, 27/11/2018, 15:54:29, 2355.01, 269.15954589844, 269.20755004883, 
97 second part, 4, 27/11/2018, 15:54:29, 2385.356, 270.84777832031, 270.8957824707, 
97 second part, 4, 27/11/2018, 15:54:29, 2416.186, 272.3994140625, 272.44741821289, 
97 second part, 4, 27/11/2018, 15:54:29, 2445.716, 273.94287109375, 273.99087524414, 
97 second part, 4, 27/11/2018, 15:54:29, 2475.916, 275.767578125, 275.81558227539, 
97 second part, 4, 27/11/2018, 15:54:29, 2507.256, 277.81143188477, 277.85943603516, 
97 second part, 4, 27/11/2018, 15:54:29, 2536.644, 279.93380737305, 279.98181152344, 
97 second part, 4, 27/11/2018, 15:54:29, 2566.477, 281.88461303711, 281.9326171875, 
97 second part, 4, 27/11/2018, 15:54:30, 2597.133, 283.35946655273, 283.40747070312, 
97 second part, 4, 27/11/2018, 15:54:30, 2628.362, 284.40493774414, 284.45294189453, 
97 second part, 4, 27/11/2018, 15:54:30, 2687.224, 286.5178527832, 286.56585693359, 
97 second part, 4, 27/11/2018, 15:54:30, 2716.652, 288.21411132812, 288.26211547852, 
97 second part, 4, 27/11/2018, 15:54:30, 2748.671, 290.26983642578, 290.31784057617, 
97 second part, 4, 27/11/2018, 15:54:30, 2778.571, 292.46621704102, 292.51422119141, 
97 second part, 4, 27/11/2018, 15:54:30, 2808.371, 294.32623291016, 294.37423706055, 
97 second part, 4, 27/11/2018, 15:54:30, 2839.1, 295.69290161133, 295.74090576172, 
97 second part, 4, 27/11/2018, 15:54:30, 2868.819, 296.9475402832, 296.99554443359, 
97 second part, 4, 27/11/2018, 15:54:30, 2898.896, 298.15979003906, 298.20779418945, 
97 second part, 4, 27/11/2018, 15:54:30, 2928.756, 299.31381225586, 299.36181640625, 
97 second part, 4, 27/11/2018, 15:54:30, 2959.925, 300.75344848633, 300.80145263672, 
97 second part, 4, 27/11/2018, 15:54:30, 2989.392, 304.0719909668, 304.11999511719, 
97 second part, 4, 27/11/2018, 15:54:30, 3019.417, 306.45532226562, 306.50332641602, 
97 second part, 4, 27/11/2018, 15:54:30, 3080.302, 307.55224609375, 307.60025024414, 
97 second part, 4, 27/11/2018, 15:54:30, 3110.275, 309.53912353516, 309.58712768555, 
97 second part, 4, 27/11/2018, 15:54:30, 3140.331, 310.78396606445, 310.83197021484, 
97 second part, 4, 27/11/2018, 15:54:30, 3171.246, 312.89724731445, 312.94525146484, 
97 second part, 4, 27/11/2018, 15:54:30, 3200.858, 314.09039306641, 314.1383972168, 
97 second part, 4, 27/11/2018, 15:54:30, 3260.545, 315.87442016602, 315.92242431641, 
97 second part, 4, 27/11/2018, 15:54:30, 3291.599, 317.74084472656, 317.78884887695, 
97 second part, 4, 27/11/2018, 15:54:30, 3321.395, 319.47802734375, 319.52603149414, 
97 second part, 4, 27/11/2018, 15:54:30, 3351.482, 321.30749511719, 321.35549926758, 
97 second part, 4, 27/11/2018, 15:54:30, 3382.507, 322.99624633789, 323.04425048828, 
97 second part, 4, 27/11/2018, 15:54:30, 3412.469, 324.24810791016, 324.29611206055, 
97 second part, 4, 27/11/2018, 15:54:30, 3442.23, 325.46438598633, 325.51239013672, 
97 second part, 4, 27/11/2018, 15:54:30, 3472.565, 327.03973388672, 327.08773803711, 
97 second part, 4, 27/11/2018, 15:54:30, 3503.282, 328.78475952148, 328.83276367188, 
97 second part, 4, 27/11/2018, 15:54:30, 3530.896, 330.72183227539, 330.76983642578, 
97 second part, 4, 27/11/2018, 15:54:30, 3563.107, 333.09271240234, 333.14071655273, 
97 second part, 4, 27/11/2018, 15:54:31, 3595.11, 335.64166259766, 335.68966674805, 
97 second part, 4, 27/11/2018, 15:54:31, 3623.738, 338.17065429688, 338.21865844727, 
97 second part, 4, 27/11/2018, 15:54:31, 3654.072, 340.47622680664, 340.52423095703, 
97 second part, 4, 27/11/2018, 15:54:31, 3683.773, 342.65008544922, 342.69808959961, 
97 second part, 4, 27/11/2018, 15:54:31, 3714.652, 344.6640625, 344.71206665039, 
97 second part, 4, 27/11/2018, 15:54:31, 3744.644, 346.60427856445, 346.65228271484, 
97 second part, 4, 27/11/2018, 15:54:31, 3774.577, 348.70111083984, 348.74911499023, 
97 second part, 4, 27/11/2018, 15:54:31, 3805.562, 350.80899047852, 350.85699462891, 
97 second part, 4, 27/11/2018, 15:54:31, 3835.097, 352.62805175781, 352.6760559082, 
97 second part, 4, 27/11/2018, 15:54:31, 3865.157, 354.87866210938, 354.92666625977, 
97 second part, 4, 27/11/2018, 15:54:31, 3895.558, 357.24084472656, 357.28884887695, 
97 second part, 4, 27/11/2018, 15:54:31, 3926.12, 359.38024902344, 359.42825317383, 
97 second part, 4, 27/11/2018, 15:54:31, 3955.881, 1.8707783222198, 1.9187798500061, 
97 second part, 4, 27/11/2018, 15:54:31, 3985.854, 3.9644804000854, 4.0124821662903, 
97 second part, 4, 27/11/2018, 15:54:31, 4016.113, 5.7822546958923, 5.8302564620972, 
97 second part, 4, 27/11/2018, 15:54:31, 4046.583, 9.034912109375, 9.0829133987427, 
97 second part, 4, 27/11/2018, 15:54:31, 4076.34, 10.213762283325, 10.261763572693, 
97 second part, 4, 27/11/2018, 15:54:31, 4106.646, 11.858758926392, 11.906760215759, 
97 second part, 4, 27/11/2018, 15:54:31, 4137.939, 13.426212310791, 13.474213600159, 
97 second part, 4, 27/11/2018, 15:54:31, 4167.604, 15.077668190002, 15.12566947937, 
97 second part, 4, 27/11/2018, 15:54:31, 4196.432, 16.991672515869, 17.039674758911, 
97 second part, 4, 27/11/2018, 15:54:31, 4226.114, 18.418502807617, 18.466505050659, 
97 second part, 4, 27/11/2018, 15:54:31, 4256.54, 20.184968948364, 20.232971191406, 
97 second part, 4, 27/11/2018, 15:54:31, 4288.509, 22.365352630615, 22.413354873657, 
97 second part, 4, 27/11/2018, 15:54:31, 4318.256, 24.377220153809, 24.425222396851, 
97 second part, 4, 27/11/2018, 15:54:31, 4349.044, 26.005657196045, 26.053659439087, 
97 second part, 4, 27/11/2018, 15:54:31, 4379.707, 27.035598754883, 27.083600997925, 
