Participant, Trial, Date, Time, Milliseconds Since Trial Start, Magnetic, Geographic, 
97 second part, 1, 27/11/2018, 15:52:44, 75.178999999996, 335.37677001953, 335.42477416992, 
97 second part, 1, 27/11/2018, 15:52:44, 740.961, 333.83660888672, 333.88461303711, 
97 second part, 1, 27/11/2018, 15:52:45, 1071.704, 330.67559814453, 330.72360229492, 
97 second part, 1, 27/11/2018, 15:52:45, 1222.676, 329.55010986328, 329.59811401367, 
97 second part, 1, 27/11/2018, 15:52:45, 1251.774, 327.71228027344, 327.76028442383, 
97 second part, 1, 27/11/2018, 15:52:45, 1282.511, 325.30120849609, 325.34921264648, 
97 second part, 1, 27/11/2018, 15:52:45, 1342.962, 323.30108642578, 323.34909057617, 
97 second part, 1, 27/11/2018, 15:52:45, 1373.235, 322.29541015625, 322.34341430664, 
97 second part, 1, 27/11/2018, 15:52:45, 1524.795, 320.08071899414, 320.12872314453, 
97 second part, 1, 27/11/2018, 15:52:45, 1554.774, 319.07672119141, 319.1247253418, 
97 second part, 1, 27/11/2018, 15:52:45, 1584.654, 318.02700805664, 318.07501220703, 
97 second part, 1, 27/11/2018, 15:52:45, 1615.12, 317.02044677734, 317.06845092773, 
97 second part, 1, 27/11/2018, 15:52:45, 1645.646, 315.43960571289, 315.48760986328, 
97 second part, 1, 27/11/2018, 15:52:45, 1675.127, 314.16082763672, 314.20883178711, 
97 second part, 1, 27/11/2018, 15:52:45, 1705.414, 313.03787231445, 313.08587646484, 
97 second part, 1, 27/11/2018, 15:52:45, 1766.987, 311.63400268555, 311.68200683594, 
97 second part, 1, 27/11/2018, 15:52:45, 1826.24, 309.74359130859, 309.79159545898, 
97 second part, 1, 27/11/2018, 15:52:45, 1886.62, 307.8420715332, 307.89007568359, 
97 second part, 1, 27/11/2018, 15:52:45, 1916.717, 306.55834960938, 306.60635375977, 
97 second part, 1, 27/11/2018, 15:52:45, 1946.76, 305.20205688477, 305.25006103516, 
97 second part, 1, 27/11/2018, 15:52:46, 1976.388, 303.29736328125, 303.34536743164, 
97 second part, 1, 27/11/2018, 15:52:46, 2006.477, 301.28787231445, 301.33587646484, 
97 second part, 1, 27/11/2018, 15:52:46, 2036.659, 299.36999511719, 299.41799926758, 
97 second part, 1, 27/11/2018, 15:52:46, 2067.132, 297.44326782227, 297.49127197266, 
97 second part, 1, 27/11/2018, 15:52:46, 2097.243, 295.74731445312, 295.79531860352, 
97 second part, 1, 27/11/2018, 15:52:46, 2127.07, 294.08673095703, 294.13473510742, 
97 second part, 1, 27/11/2018, 15:52:46, 2157.466, 292.63296508789, 292.68096923828, 
97 second part, 1, 27/11/2018, 15:52:46, 2187.881, 291.14221191406, 291.19021606445, 
97 second part, 1, 27/11/2018, 15:52:46, 2217.885, 289.55883789062, 289.60684204102, 
97 second part, 1, 27/11/2018, 15:52:46, 2247.929, 288.29504394531, 288.3430480957, 
97 second part, 1, 27/11/2018, 15:52:46, 2278.815, 286.90661621094, 286.95462036133, 
97 second part, 1, 27/11/2018, 15:52:46, 2308.379, 285.29388427734, 285.34188842773, 
97 second part, 1, 27/11/2018, 15:52:46, 2338.617, 283.95956420898, 284.00756835938, 
