Participant, Trial, Date, Time, Milliseconds Since Trial Start, X Rotation (Deg), Y Rotation (Deg), Z Rotation (Deg), 
97 second part, 2, 27/11/2018, 15:53:11, 66.081999999995, 0.10510799041695, -0.024312986694213, -0.0096384133910645, 
97 second part, 2, 27/11/2018, 15:53:11, 99.464999999997, 0.097869417358616, -0.01511388525394, -0.0029164027710026, 
97 second part, 2, 27/11/2018, 15:53:11, 132.80500000001, 0.068002355041407, -0.036265517959543, -0.0031341072845415, 
97 second part, 2, 27/11/2018, 15:53:11, 166.25, 0.030244723754987, -0.015804272094781, 0.01222563977055, 
97 second part, 2, 27/11/2018, 15:53:11, 199.48, -0.011645190277094, 0.0021822670135487, -0.00020822189331044, 
97 second part, 2, 27/11/2018, 15:53:11, 232.818, -0.016083091003451, -0.016353868927036, 0.0045702030029392, 
97 second part, 2, 27/11/2018, 15:53:11, 266.07400000001, 0.018359802978437, 0.0025574505615124, 0.011826240600535, 
97 second part, 2, 27/11/2018, 15:53:11, 299.477, 0.079308721130487, -0.024547622924841, 0.0061623131408782, 
97 second part, 2, 27/11/2018, 15:53:11, 332.81600000001, 0.13736830078091, -0.049234130859253, 0.023543558349551, 
97 second part, 2, 27/11/2018, 15:53:11, 366.511, 0.17638578149437, -0.018742647216821, 0.035393122680711, 
97 second part, 2, 27/11/2018, 15:53:11, 399.478, 0.12258302352897, -0.023875344314559, 0.057728671874962, 
97 second part, 2, 27/11/2018, 15:53:11, 432.82000000001, 0.019798372650118, -0.020283044128389, 0.090807316589227, 
97 second part, 2, 27/11/2018, 15:53:11, 466.20300000001, -0.06755430322295, 0.038963992675951, 0.12333555835015, 
97 second part, 2, 27/11/2018, 15:53:11, 499.497, -0.14035715380795, 0.086753965514737, 0.12173454290715, 
97 second part, 2, 27/11/2018, 15:53:11, 532.825, -0.070267359833133, 0.052876058716098, 0.13019545651314, 
97 second part, 2, 27/11/2018, 15:53:11, 566.355, 0.017914555206273, 0.021602935638397, 0.16896745101905, 
97 second part, 2, 27/11/2018, 15:53:11, 599.364, 0.12418699822979, 0.029833473861648, 0.2006320042874, 
97 second part, 2, 27/11/2018, 15:53:11, 632.974, 0.26948229247984, 0.040803504791165, 0.24187223388615, 
97 second part, 2, 27/11/2018, 15:53:11, 666.352, 0.39323215820525, 0.10719419136105, 0.30343177963421, 
97 second part, 2, 27/11/2018, 15:53:11, 699.527, 0.38270103033434, 0.14874630534357, 0.33040899035633, 
