Participant, Trial, Date, Time, Milliseconds Since Trial Start, Magnetic, Geographic, 
97 second part, 3, 27/11/2018, 15:54:02, 305.25599999999, 238.51321411133, 238.56121826172, 
97 second part, 3, 27/11/2018, 15:54:02, 395.68299999999, 240.02423095703, 240.07223510742, 
97 second part, 3, 27/11/2018, 15:54:02, 425.94, 241.25419616699, 241.30220031738, 
97 second part, 3, 27/11/2018, 15:54:02, 486.69500000001, 243.0221862793, 243.07019042969, 
97 second part, 3, 27/11/2018, 15:54:02, 547.408, 244.83706665039, 244.88507080078, 
97 second part, 3, 27/11/2018, 15:54:02, 577.87900000002, 246.40078735352, 246.44879150391, 
97 second part, 3, 27/11/2018, 15:54:03, 668.38200000001, 248.63336181641, 248.6813659668, 
97 second part, 3, 27/11/2018, 15:54:03, 727.92600000001, 250.48748779297, 250.53549194336, 
97 second part, 3, 27/11/2018, 15:54:03, 758.24300000002, 252.3115234375, 252.35952758789, 
97 second part, 3, 27/11/2018, 15:54:03, 818.75700000001, 254.07392883301, 254.1219329834, 
97 second part, 3, 27/11/2018, 15:54:03, 939.53, 255.31781005859, 255.36581420898, 
97 second part, 3, 27/11/2018, 15:54:03, 1000.796, 257.18850708008, 257.23651123047, 
97 second part, 3, 27/11/2018, 15:54:03, 1032.632, 258.42770385742, 258.47570800781, 
97 second part, 3, 27/11/2018, 15:54:03, 1060.207, 259.91748046875, 259.96548461914, 
97 second part, 3, 27/11/2018, 15:54:03, 1090.937, 261.43832397461, 261.486328125, 
97 second part, 3, 27/11/2018, 15:54:03, 1120.883, 262.77700805664, 262.82501220703, 
97 second part, 3, 27/11/2018, 15:54:03, 1150.791, 264.32901000977, 264.37701416016, 
97 second part, 3, 27/11/2018, 15:54:03, 1182.719, 265.7614440918, 265.80944824219, 
97 second part, 3, 27/11/2018, 15:54:03, 1212.05, 267.11700439453, 267.16500854492, 
97 second part, 3, 27/11/2018, 15:54:03, 1241.332, 268.56762695312, 268.61563110352, 
97 second part, 3, 27/11/2018, 15:54:03, 1271.51, 270.0002746582, 270.04827880859, 
97 second part, 3, 27/11/2018, 15:54:03, 1301.873, 271.61505126953, 271.66305541992, 
97 second part, 3, 27/11/2018, 15:54:03, 1332.739, 273.25802612305, 273.30603027344, 
