Participant, Trial, Date, Time, Milliseconds Since Trial Start, Magnetic, Geographic, 
97 second part, 2, 27/11/2018, 15:53:11, 658.07299999999, 89.239334106445, 89.287338256836, 
97 second part, 2, 27/11/2018, 15:53:11, 718.931, 86.726081848145, 86.774085998535, 
97 second part, 2, 27/11/2018, 15:53:12, 809.584, 87.93888092041, 87.986885070801, 
97 second part, 2, 27/11/2018, 15:53:12, 960.21799999999, 85.943168640137, 85.991172790527, 
97 second part, 2, 27/11/2018, 15:53:12, 1021.008, 84.451553344727, 84.499557495117, 
97 second part, 2, 27/11/2018, 15:53:12, 1050.843, 83.011009216309, 83.059013366699, 
97 second part, 2, 27/11/2018, 15:53:12, 1201.5, 81.568542480469, 81.616546630859, 
97 second part, 2, 27/11/2018, 15:53:12, 1232.188, 79.833961486816, 79.881965637207, 
97 second part, 2, 27/11/2018, 15:53:12, 1263.314, 78.649147033691, 78.697151184082, 
97 second part, 2, 27/11/2018, 15:53:12, 1322.664, 77.642921447754, 77.690925598145, 
97 second part, 2, 27/11/2018, 15:53:12, 1382.735, 76.13591003418, 76.18391418457, 
97 second part, 2, 27/11/2018, 15:53:12, 1444.472, 74.499534606934, 74.547538757324, 
97 second part, 2, 27/11/2018, 15:53:12, 1503.637, 72.234619140625, 72.282623291016, 
97 second part, 2, 27/11/2018, 15:53:12, 1534.68, 70.874969482422, 70.922973632812, 
97 second part, 2, 27/11/2018, 15:53:12, 1565, 69.663078308105, 69.711082458496, 
97 second part, 2, 27/11/2018, 15:53:12, 1594.519, 68.375465393066, 68.423469543457, 
97 second part, 2, 27/11/2018, 15:53:12, 1624.286, 67.116149902344, 67.164154052734, 
97 second part, 2, 27/11/2018, 15:53:12, 1655.534, 65.673934936523, 65.721939086914, 
97 second part, 2, 27/11/2018, 15:53:12, 1685.216, 64.053176879883, 64.101181030273, 
97 second part, 2, 27/11/2018, 15:53:12, 1715.406, 62.195098876953, 62.243099212646, 
97 second part, 2, 27/11/2018, 15:53:12, 1745.622, 60.182502746582, 60.230503082275, 
97 second part, 2, 27/11/2018, 15:53:12, 1776.218, 58.408737182617, 58.456737518311, 
97 second part, 2, 27/11/2018, 15:53:13, 1805.982, 56.946884155273, 56.994884490967, 
97 second part, 2, 27/11/2018, 15:53:13, 1835.817, 55.775035858154, 55.823036193848, 
97 second part, 2, 27/11/2018, 15:53:13, 1897.031, 54.402534484863, 54.450534820557, 
97 second part, 2, 27/11/2018, 15:53:13, 1956.601, 52.135063171387, 52.18306350708, 
97 second part, 2, 27/11/2018, 15:53:13, 1988.077, 50.393524169922, 50.441524505615, 
97 second part, 2, 27/11/2018, 15:53:13, 2017.314, 48.635814666748, 48.683815002441, 
97 second part, 2, 27/11/2018, 15:53:13, 2047.52, 46.787368774414, 46.835369110107, 
97 second part, 2, 27/11/2018, 15:53:13, 2077.54, 45.082000732422, 45.130001068115, 
97 second part, 2, 27/11/2018, 15:53:13, 2108.434, 43.642555236816, 43.69055557251, 
97 second part, 2, 27/11/2018, 15:53:13, 2138.008, 41.853351593018, 41.901351928711, 
97 second part, 2, 27/11/2018, 15:53:13, 2168.217, 40.143859863281, 40.191860198975, 
97 second part, 2, 27/11/2018, 15:53:13, 2199.642, 38.473678588867, 38.521678924561, 
97 second part, 2, 27/11/2018, 15:53:13, 2230.029, 36.690582275391, 36.738582611084, 
97 second part, 2, 27/11/2018, 15:53:13, 2258.653, 35.112281799316, 35.16028213501, 
97 second part, 2, 27/11/2018, 15:53:13, 2288.831, 33.832401275635, 33.880401611328, 
