Participant, Trial, Date, Time, Milliseconds Since Trial Start, X Gravity, Y Gravity, Z Gravity, X Gravity Raw, Y Gravity Raw, Z Gravity Raw, Delta Time, 
97 second part, 2, 27/11/2018, 15:53:11, 32.654999999999, -0.052552610718994, -0.25474940979502, -0.95002629879582, -0.031097412109375, -0.28785705566406, -0.94581604003906, 0.020128000000113, 
97 second part, 2, 27/11/2018, 15:53:11, 52.657999999996, -0.049731126502564, -0.25852098981161, -0.9489598261428, -0.024337768554688, -0.29246520996094, -0.93936157226562, 0.020142000000078, 
97 second part, 2, 27/11/2018, 15:53:11, 62.793999999994, -0.046973590024182, -0.26196729170936, -0.94803662184883, -0.02215576171875, -0.29298400878906, -0.93972778320312, 0.010070999999925, 
97 second part, 2, 27/11/2018, 15:53:11, 72.880000000005, -0.044092026920202, -0.26494689310483, -0.94680290595301, -0.018157958984375, -0.29176330566406, -0.93569946289062, 0.010070000000042, 
97 second part, 2, 27/11/2018, 15:53:11, 82.883000000002, -0.041777855966463, -0.26719518475138, -0.94571239807255, -0.020950317382812, -0.28742980957031, -0.93589782714844, 0.010070999999925, 
97 second part, 2, 27/11/2018, 15:53:11, 92.998000000007, -0.039574557674504, -0.2690309641278, -0.94455699078483, -0.019744873046875, -0.28555297851562, -0.93415832519531, 0.010070999999925, 
97 second part, 2, 27/11/2018, 15:53:11, 103.031, -0.037451208352366, -0.2704909048244, -0.94317685322978, -0.018341064453125, -0.28363037109375, -0.93075561523438, 0.010071000000153, 
97 second part, 2, 27/11/2018, 15:53:11, 112.988, -0.035137361931192, -0.27176212684196, -0.94162650189118, -0.014312744140625, -0.283203125, -0.92767333984375, 0.01003999999989, 
97 second part, 2, 27/11/2018, 15:53:11, 123.283, -0.03348824976151, -0.27281619980229, -0.9400023038505, -0.018646240234375, -0.28230285644531, -0.92538452148438, 0.010078000000021, 
97 second part, 2, 27/11/2018, 15:53:11, 135.31, -0.032126119121297, -0.27392050511503, -0.93823840159045, -0.019866943359375, -0.28385925292969, -0.92236328125, 0.010062000000062, 
97 second part, 2, 27/11/2018, 15:53:11, 143.31299999999, -0.030813226447448, -0.27521650391993, -0.93666309658766, -0.018997192382812, -0.28688049316406, -0.9224853515625, 0.010072000000036, 
97 second part, 2, 27/11/2018, 15:53:11, 153.50200000001, -0.029936798822235, -0.2765415942506, -0.9352361668117, -0.022048950195312, -0.28846740722656, -0.92239379882812, 0.010070999999925, 
97 second part, 2, 27/11/2018, 15:53:11, 163.447, -0.029503543744699, -0.27739543043101, -0.93408925911491, -0.025604248046875, -0.28507995605469, -0.92376708984375, 0.010070999999925, 
97 second part, 2, 27/11/2018, 15:53:11, 173.639, -0.029495083901479, -0.27793194939962, -0.93331033808623, -0.0294189453125, -0.28276062011719, -0.92630004882812, 0.010071000000153, 
97 second part, 2, 27/11/2018, 15:53:11, 183.41899999999, -0.029287579905862, -0.27819661578779, -0.93316167732448, -0.027420043945312, -0.28057861328125, -0.93182373046875, 0.010070999999925, 
97 second part, 2, 27/11/2018, 15:53:11, 193.75900000001, -0.029050472305901, -0.27830664170901, -0.93352379328344, -0.02691650390625, -0.279296875, -0.93678283691406, 0.010070000000042, 
97 second part, 2, 27/11/2018, 15:53:11, 203.746, -0.02861582302453, -0.2787932382803, -0.93402669959963, -0.024703979492188, -0.28317260742188, -0.93855285644531, 0.010070999999925, 
97 second part, 2, 27/11/2018, 15:53:11, 213.942, -0.028276518554108, -0.27933798671789, -0.93436334848732, -0.025222778320312, -0.28424072265625, -0.93739318847656, 0.010070999999925, 
97 second part, 2, 27/11/2018, 15:53:11, 223.758, -0.027813979003385, -0.27985572613204, -0.93496845650968, -0.023651123046875, -0.28451538085938, -0.94041442871094, 0.010053000000198, 
97 second part, 2, 27/11/2018, 15:53:11, 235.192, -0.027278674853046, -0.28034000215165, -0.93597234328059, -0.0224609375, -0.28469848632812, -0.94500732421875, 0.010071999999809, 
97 second part, 2, 27/11/2018, 15:53:11, 246.01700000001, -0.026746547113835, -0.28062631443648, -0.93772117828847, -0.021957397460938, -0.283203125, -0.95346069335938, 0.010087999999996, 
97 second part, 2, 27/11/2018, 15:53:11, 254.105, -0.026392754218858, -0.2804842152194, -0.93967812540103, -0.023208618164062, -0.27920532226562, -0.95729064941406, 0.010070000000042, 
97 second part, 2, 27/11/2018, 15:53:11, 264.198, -0.026236083777441, -0.28050891381464, -0.94210008336874, -0.024826049804688, -0.28073120117188, -0.96389770507812, 0.010071000000153, 
97 second part, 2, 27/11/2018, 15:53:11, 274.25200000001, -0.026015734677041, -0.28069593747224, -0.9448230584303, -0.024032592773438, -0.28237915039062, -0.96932983398438, 0.01003999999989, 
97 second part, 2, 27/11/2018, 15:53:11, 284.303, -0.025901343826524, -0.28078491306096, -0.94691973207946, -0.024871826171875, -0.28158569335938, -0.96578979492188, 0.010070999999925, 
97 second part, 2, 27/11/2018, 15:53:11, 294.34699999999, -0.025780081514184, -0.28077038659861, -0.94847257088323, -0.024688720703125, -0.2806396484375, -0.96244812011719, 0.010071000000153, 
97 second part, 2, 27/11/2018, 15:53:11, 304.595, -0.025500046995578, -0.28096788407156, -0.94975568488866, -0.022979736328125, -0.28274536132812, -0.9613037109375, 0.010070000000042, 
97 second part, 2, 27/11/2018, 15:53:11, 314.639, -0.024897063780395, -0.28110443306675, -0.9504374650326, -0.01947021484375, -0.28233337402344, -0.95657348632812, 0.010071999999809, 
97 second part, 2, 27/11/2018, 15:53:11, 324.49800000001, -0.024397103496106, -0.28160727101007, -0.95061619167388, -0.0198974609375, -0.2861328125, -0.95222473144531, 0.010070000000042, 
97 second part, 2, 27/11/2018, 15:53:11, 334.594, -0.024215693927745, -0.28197437594032, -0.95031928197914, -0.0225830078125, -0.2852783203125, -0.94764709472656, 0.010084000000006, 
97 second part, 2, 27/11/2018, 15:53:11, 345.77800000001, -0.024006648949033, -0.28241463365879, -0.94967517116404, -0.022125244140625, -0.286376953125, -0.94387817382812, 0.010072000000036, 
97 second part, 2, 27/11/2018, 15:53:11, 356.764, -0.02353469499163, -0.282784925664, -0.94868653588358, -0.019287109375, -0.28611755371094, -0.93978881835938, 0.010056999999961, 
97 second part, 2, 27/11/2018, 15:53:11, 364.742, -0.023170971586217, -0.28349965819526, -0.94745801901397, -0.0198974609375, -0.28993225097656, -0.9364013671875, 0.010070999999925, 
97 second part, 2, 27/11/2018, 15:53:11, 374.88400000001, -0.022750541908064, -0.28398727782495, -0.94572521760085, -0.018966674804688, -0.28837585449219, -0.93013000488281, 0.010069000000158, 
97 second part, 2, 27/11/2018, 15:53:11, 384.999, -0.022745995529758, -0.28426896996433, -0.94397801322358, -0.022705078125, -0.28680419921875, -0.92825317382812, 0.010072000000036, 
97 second part, 2, 27/11/2018, 15:53:11, 395.00999999999, -0.022763266093969, -0.28441873312415, -0.94141828563169, -0.022918701171875, -0.2857666015625, -0.91838073730469, 0.010070999999925, 
97 second part, 2, 27/11/2018, 15:53:11, 405.04300000001, -0.022556031281447, -0.28495940375704, -0.93821883988102, -0.02069091796875, -0.28982543945312, -0.909423828125, 0.010070999999925, 
97 second part, 2, 27/11/2018, 15:53:11, 415.16100000001, -0.02185987639549, -0.28600600488525, -0.93488157503354, -0.015594482421875, -0.29542541503906, -0.90484619140625, 0.010071000000153, 
97 second part, 2, 27/11/2018, 15:53:11, 425.28, -0.02176586873641, -0.28693726474828, -0.93118833940519, -0.020919799804688, -0.29531860351562, -0.89794921875, 0.010069999999814, 
97 second part, 2, 27/11/2018, 15:53:11, 435.31200000001, -0.021859789675269, -0.28739087714064, -0.92857243515217, -0.022705078125, -0.29147338867188, -0.905029296875, 0.010071000000153, 
97 second part, 2, 27/11/2018, 15:53:11, 445.325, -0.021681867348367, -0.28792119860627, -0.92594956663695, -0.02008056640625, -0.29269409179688, -0.90234375, 0.010053999999855, 
97 second part, 2, 27/11/2018, 15:53:11, 457.00900000001, -0.021602608836187, -0.28794682776908, -0.92386516905529, -0.020889282226562, -0.28817749023438, -0.90510559082031, 0.010071000000153, 
97 second part, 2, 27/11/2018, 15:53:11, 465.447, -0.021277980276787, -0.28773643454295, -0.92284065166148, -0.018356323242188, -0.28584289550781, -0.91361999511719, 0.010056999999961, 
97 second part, 2, 27/11/2018, 15:53:11, 475.58, -0.020723363401452, -0.28695656550272, -0.92255945514768, -0.015731811523438, -0.27993774414062, -0.92002868652344, 0.010070999999925, 
97 second part, 2, 27/11/2018, 15:53:11, 485.678, -0.020074672080838, -0.28596629225323, -0.92310899058994, -0.014236450195312, -0.27705383300781, -0.92805480957031, 0.010071000000153, 
97 second part, 2, 27/11/2018, 15:53:11, 495.743, -0.019687688271192, -0.28518185785212, -0.92548192942157, -0.016204833984375, -0.27812194824219, -0.94683837890625, 0.010069999999814, 
