Participant, Trial, Date, Time, Milliseconds Since Trial Start, X Rotation (Deg), Y Rotation (Deg), Z Rotation (Deg), 
97 second part, 5, 27/11/2018, 15:54:57, 66.800000000017, 0.048019205016675, 0.010082367553624, 0.086987162932599, 
97 second part, 5, 27/11/2018, 15:54:57, 99.554000000004, 0.070879463044048, -0.01048735563672, 0.084563482972188, 
97 second part, 5, 27/11/2018, 15:54:57, 132.89500000002, 0.097511550109399, 0.03157331552109, 0.12149241522159, 
97 second part, 5, 27/11/2018, 15:54:57, 166.34600000002, 0.10685223376502, 0.027029641479585, 0.11931448571818, 
97 second part, 5, 27/11/2018, 15:54:57, 199.50400000002, 0.11107571505656, 0.017961931518423, 0.15652801507453, 
97 second part, 5, 27/11/2018, 15:54:57, 232.97900000002, 0.098274508820112, 0.054977698135673, 0.19760218742478, 
97 second part, 5, 27/11/2018, 15:54:57, 266.26500000001, 0.097023629883058, 0.085183675049043, 0.24577328466859, 
97 second part, 5, 27/11/2018, 15:54:57, 299.49400000001, 0.095718191527168, 0.11546567687849, 0.3010338088953, 
97 second part, 5, 27/11/2018, 15:54:57, 332.924, 0.10388815429696, 0.14099302436841, 0.33985058120757, 
97 second part, 5, 27/11/2018, 15:54:57, 366.23800000001, 0.09630018042072, 0.13661360919303, 0.39108660220661, 
97 second part, 5, 27/11/2018, 15:54:57, 399.43700000001, 0.12100322094757, 0.14392224462927, 0.43518462561145, 
97 second part, 5, 27/11/2018, 15:54:57, 432.81300000002, 0.12615203082215, 0.19973250237942, 0.49716655663826, 
97 second part, 5, 27/11/2018, 15:54:58, 466.23700000002, 0.15711382949914, 0.22808873466615, 0.56907340912173, 
97 second part, 5, 27/11/2018, 15:54:58, 499.72, 0.1775886238397, 0.20523582943653, 0.61332294412014, 
97 second part, 5, 27/11/2018, 15:54:58, 532.93600000002, 0.16021559527582, 0.19839713314812, 0.69183965501379, 
97 second part, 5, 27/11/2018, 15:54:58, 566.27900000001, 0.16072803588735, 0.25422238334446, 0.75627751357408, 
97 second part, 5, 27/11/2018, 15:54:58, 599.59100000001, 0.15223612402373, 0.27291278564506, 0.83463392505043, 
97 second part, 5, 27/11/2018, 15:54:58, 632.86900000001, 0.11285054940782, 0.32134024014242, 0.92593412991216, 
97 second part, 5, 27/11/2018, 15:54:58, 666.24900000001, 0.097056206543391, 0.36272915991369, 0.99606433008246, 
97 second part, 5, 27/11/2018, 15:54:58, 699.75700000001, 0.16028533135947, 0.34308991722022, 0.99632313747922, 
97 second part, 5, 27/11/2018, 15:54:58, 732.93900000001, 0.21077444769427, 0.3342265583976, 1.0333308244697, 
97 second part, 5, 27/11/2018, 15:54:58, 766.288, 0.21651341796917, 0.37163784399485, 1.0821072985861, 
97 second part, 5, 27/11/2018, 15:54:58, 799.66, 0.22760105944795, 0.3856696558833, 1.1005303518052, 
97 second part, 5, 27/11/2018, 15:54:58, 832.948, 0.20866810473486, 0.36692260715989, 1.1346902005841, 
97 second part, 5, 27/11/2018, 15:54:58, 866.26300000001, 0.18891353979678, 0.38543253662488, 1.1920985112422, 
97 second part, 5, 27/11/2018, 15:54:58, 899.617, 0.18303571581944, 0.42267265411176, 1.2382801451967, 
97 second part, 5, 27/11/2018, 15:54:58, 932.859, 0.19287184594658, 0.50128643530096, 1.266977487758, 
97 second part, 5, 27/11/2018, 15:54:58, 966.30600000001, 0.20820227151482, 0.52705513339215, 1.301726574142, 
97 second part, 5, 27/11/2018, 15:54:58, 999.67000000001, 0.23857826507697, 0.488406090472, 1.3356087862469, 
97 second part, 5, 27/11/2018, 15:54:58, 1033.061, 0.29366795394646, 0.49614727521854, 1.3735735879399, 
97 second part, 5, 27/11/2018, 15:54:58, 1066.323, 0.32969880401915, 0.52430429291254, 1.4127697732674, 
97 second part, 5, 27/11/2018, 15:54:58, 1099.695, 0.31558819381454, 0.51505336898379, 1.4360135125614, 
