Participant, Trial, Date, Time, Milliseconds Since Trial Start, X Gravity, Y Gravity, Z Gravity, X Gravity Raw, Y Gravity Raw, Z Gravity Raw, Delta Time, 
97 second part, 7, 27/11/2018, 15:56:07, 41.665999999997, -0.11483455203744, -0.33973068626234, -0.91736582034708, -0.10392761230469, -0.3441162109375, -0.89779663085938, 0.020125000000007, 
97 second part, 7, 27/11/2018, 15:56:07, 61.043999999994, -0.11394374820088, -0.34027452437439, -0.91606197757019, -0.10592651367188, -0.34516906738281, -0.90432739257812, 0.016141999999945, 
97 second part, 7, 27/11/2018, 15:56:07, 70.083000000013, -0.11334344076361, -0.34055340738617, -0.91521200539911, -0.10794067382812, -0.34306335449219, -0.90756225585938, 0.010056999999961, 
97 second part, 7, 27/11/2018, 15:56:07, 79.970000000001, -0.1128382592849, -0.34078914330771, -0.91458283366779, -0.10829162597656, -0.34291076660156, -0.90892028808594, 0.010071000000153, 
97 second part, 7, 27/11/2018, 15:56:07, 90.108000000007, -0.11236528540719, -0.34099977975819, -0.91397995801585, -0.10810852050781, -0.3428955078125, -0.90855407714844, 0.010040000000117, 
97 second part, 7, 27/11/2018, 15:56:07, 100.18400000001, -0.11172598587038, -0.34139382033706, -0.91303301201896, -0.10597229003906, -0.34494018554688, -0.90451049804688, 0.010069999999814, 
97 second part, 7, 27/11/2018, 15:56:07, 110.08199999999, -0.11070048200991, -0.34169505109632, -0.91222501111003, -0.10147094726562, -0.34440612792969, -0.90495300292969, 0.010072000000036, 
97 second part, 7, 27/11/2018, 15:56:07, 120.34700000001, -0.10962799240267, -0.34190970126013, -0.91192810814356, -0.0999755859375, -0.34384155273438, -0.90925598144531, 0.010069999999814, 
97 second part, 7, 27/11/2018, 15:56:07, 130.40100000001, -0.1088717971663, -0.34202354070443, -0.91239484322764, -0.10206604003906, -0.34304809570312, -0.91659545898438, 0.010071000000153, 
97 second part, 7, 27/11/2018, 15:56:07, 140.42499999999, -0.10811797926608, -0.34172011241523, -0.91400203859238, -0.10133361816406, -0.3389892578125, -0.928466796875, 0.010071000000153, 
97 second part, 7, 27/11/2018, 15:56:07, 150.435, -0.10807125702307, -0.34142871640808, -0.91598409791673, -0.10765075683594, -0.33880615234375, -0.93382263183594, 0.010040000000117, 
97 second part, 7, 27/11/2018, 15:56:07, 161.11199999999, -0.10783236862545, -0.3413251514079, -0.91809143763678, -0.10568237304688, -0.34039306640625, -0.93705749511719, 0.01008499999989, 
97 second part, 7, 27/11/2018, 15:56:07, 172.405, -0.1080095199465, -0.34117853714602, -0.91980646379497, -0.10960388183594, -0.33985900878906, -0.93524169921875, 0.01007299999992, 
