Participant, Trial, Date, Time, Reference Orientation, Submitted Orientation, Rotations (Relative to Reference Orientation), Heading File, Gyroscope File, Accelerometer File
97 second part, 1, 27/11/2018, 15:52:44, 110.65490722656, 7.8287854194641, 225.97102193108, heading_data_97 second part_trial_1_on_27-11-2018_15-52-44.csv, gyroscope_data_97 second part_trial_1_on_27-11-2018_15-52-43.csv, accelerometer_data_97 second part_trial_1_on_27-11-2018_15-52-44.csv
97 second part, 2, 27/11/2018, 15:53:11, 110.65490722656, 150.53472900391, 340.31489241816, heading_data_97 second part_trial_2_on_27-11-2018_15-53-11.csv, gyroscope_data_97 second part_trial_2_on_27-11-2018_15-53-11.csv, accelerometer_data_97 second part_trial_2_on_27-11-2018_15-53-11.csv
97 second part, 3, 27/11/2018, 15:54:02, 110.65490722656, 31.513967514038, -232.04576912487, heading_data_97 second part_trial_3_on_27-11-2018_15-54-02.csv, gyroscope_data_97 second part_trial_3_on_27-11-2018_15-54-02.csv, accelerometer_data_97 second part_trial_3_on_27-11-2018_15-54-02.csv
97 second part, 4, 27/11/2018, 15:54:27, 110.65490722656, 242.78839111328, -301.8659776936, heading_data_97 second part_trial_4_on_27-11-2018_15-54-27.csv, gyroscope_data_97 second part_trial_4_on_27-11-2018_15-54-27.csv, accelerometer_data_97 second part_trial_4_on_27-11-2018_15-54-27.csv
97 second part, 5, 27/11/2018, 15:54:57, 110.65490722656, 122.50211334229, 323.57386457844, heading_data_97 second part_trial_5_on_27-11-2018_15-54-57.csv, gyroscope_data_97 second part_trial_5_on_27-11-2018_15-54-57.csv, accelerometer_data_97 second part_trial_5_on_27-11-2018_15-54-57.csv
97 second part, 6, 27/11/2018, 15:55:30, 110.65490722656, 353.6457824707, 227.6025622025 > -130.82827888764, heading_data_97 second part_trial_6_on_27-11-2018_15-55-30.csv, gyroscope_data_97 second part_trial_6_on_27-11-2018_15-55-30.csv, accelerometer_data_97 second part_trial_6_on_27-11-2018_15-55-30.csv
97 second part, 7, 27/11/2018, 15:56:06, 110.65490722656, 154.71812438965, 225.29686666732 > -289.53740487368, heading_data_97 second part_trial_7_on_27-11-2018_15-56-06.csv, gyroscope_data_97 second part_trial_7_on_27-11-2018_15-56-06.csv, accelerometer_data_97 second part_trial_7_on_27-11-2018_15-56-06.csv
97 second part, 8, 27/11/2018, 15:57:21, 110.65490722656, 7.0945401191711, -281.61148642389 > 430.92794406076, heading_data_97 second part_trial_8_on_27-11-2018_15-57-21.csv, gyroscope_data_97 second part_trial_8_on_27-11-2018_15-57-21.csv, accelerometer_data_97 second part_trial_8_on_27-11-2018_15-57-21.csv
