Participant, Trial, Date, Time, Milliseconds Since Trial Start, X Rotation (Deg), Y Rotation (Deg), Z Rotation (Deg), 
97 second part, 1, 27/11/2018, 15:52:44, 90.786, 0.061440419403064, -0.043328815200797, -0.023969553176875, 
97 second part, 1, 27/11/2018, 15:52:44, 124.143, 0.026497940857045, -0.036810545822298, -0.022303060440157, 
97 second part, 1, 27/11/2018, 15:52:44, 157.65, 0.018744499511672, -0.0067394926757645, -0.0042508850097551, 
97 second part, 1, 27/11/2018, 15:52:44, 190.993, 0.044832157470592, -0.031935694976727, -0.010495974105809, 
97 second part, 1, 27/11/2018, 15:52:44, 224.266, 0.075694774414035, -0.063980711502052, -0.023503284332267, 
97 second part, 1, 27/11/2018, 15:52:44, 257.663, 0.10795656719993, -0.047447607788184, -0.020889526153608, 
97 second part, 1, 27/11/2018, 15:52:44, 290.97300000001, 0.086876092376586, -0.038424185790961, -0.019012940673801, 
97 second part, 1, 27/11/2018, 15:52:44, 324.397, 0.084691841308962, -0.043065652588078, -0.028221308349732, 
97 second part, 1, 27/11/2018, 15:52:44, 357.766, 0.077082070617566, -0.017676283798193, -0.0078406026458629, 
97 second part, 1, 27/11/2018, 15:52:44, 390.981, 0.055749739654538, -0.0062973229064938, 0.0055737553253171, 
97 second part, 1, 27/11/2018, 15:52:44, 424.307, 0.034725563598473, -0.0065028517455755, 0.014505306518488, 
97 second part, 1, 27/11/2018, 15:52:44, 457.803, 0.013348947998085, 0.004885743408217, 0.032540473144623, 
97 second part, 1, 27/11/2018, 15:52:44, 490.97500000001, 0.020424893066445, -0.011192995849631, 0.042110782714925, 
97 second part, 1, 27/11/2018, 15:52:44, 524.315, 0.071507299316478, -0.031372114807161, 0.066316646789618, 
97 second part, 1, 27/11/2018, 15:52:44, 557.62, 0.088870873443572, 0.0082725141906709, 0.10076623086544, 
97 second part, 1, 27/11/2018, 15:52:44, 590.99000000001, 0.088394906402476, 0.017601560424782, 0.12382561611923, 
97 second part, 1, 27/11/2018, 15:52:44, 624.319, 0.041013550720069, 0.026481338165189, 0.17149828674256, 
97 second part, 1, 27/11/2018, 15:52:44, 657.701, -0.01543436499028, 0.032927525573829, 0.20988593289247, 
97 second part, 1, 27/11/2018, 15:52:44, 690.916, -0.0052765177917406, 0.063339551238924, 0.27225277198753, 
97 second part, 1, 27/11/2018, 15:52:44, 724.47300000001, 0.0057152938842892, 0.063596742187632, 0.31175531066959, 
97 second part, 1, 27/11/2018, 15:52:44, 757.921, -0.017429406280533, 0.049449811248822, 0.32053702453641, 
97 second part, 1, 27/11/2018, 15:52:44, 791.032, 0.017179411376871, 0.056842026855198, 0.32821434100186, 
97 second part, 1, 27/11/2018, 15:52:44, 824.49400000001, 0.014351088317933, 0.056948448532352, 0.36073043193211, 
97 second part, 1, 27/11/2018, 15:52:44, 858.241, 0.0037528476257362, 0.10079294003306, 0.39885146814005, 
97 second part, 1, 27/11/2018, 15:52:44, 891.595, -0.0062266845703169, 0.11481955517586, 0.42921934570343, 
97 second part, 1, 27/11/2018, 15:52:44, 924.482, 0.021238749999921, 0.11740777343707, 0.45233753906083, 
97 second part, 1, 27/11/2018, 15:52:44, 957.887, 0.013981475006086, 0.10591264503466, 0.48262098927246, 
97 second part, 1, 27/11/2018, 15:52:44, 991.22300000001, 0.052783617248516, 0.094931797744717, 0.53639053108196, 
97 second part, 1, 27/11/2018, 15:52:45, 1024.481, 0.12583096801801, 0.12364915997357, 0.587999045107, 
97 second part, 1, 27/11/2018, 15:52:45, 1058.097, 0.15488196350038, 0.15650909252869, 0.62981167510744, 
97 second part, 1, 27/11/2018, 15:52:45, 1091.161, 0.16623012405485, 0.1636833126077, 0.64403593109479, 
97 second part, 1, 27/11/2018, 15:52:45, 1124.353, 0.13552511901836, 0.17036812110877, 0.66893300704861, 
97 second part, 1, 27/11/2018, 15:52:45, 1157.857, 0.10105654342637, 0.22804148681608, 0.73482445014849, 
97 second part, 1, 27/11/2018, 15:52:45, 1191.054, 0.10358144622824, 0.19574602139323, 0.75373803772129, 
97 second part, 1, 27/11/2018, 15:52:45, 1224.228, 0.10129237207006, 0.14715371118128, 0.792904003416, 
97 second part, 1, 27/11/2018, 15:52:45, 1257.732, 0.13906413528423, 0.19190704353305, 0.86544747787353, 
97 second part, 1, 27/11/2018, 15:52:45, 1291.073, 0.13723686892687, 0.25217220060706, 0.92008203423984, 
97 second part, 1, 27/11/2018, 15:52:45, 1324.366, 0.12225983285583, 0.27539026588576, 0.96619851483633, 
97 second part, 1, 27/11/2018, 15:52:45, 1357.856, 0.13054987124633, 0.28930821505736, 1.0094138427123, 
97 second part, 1, 27/11/2018, 15:52:45, 1390.942, 0.13446636077862, 0.30120909858661, 1.0492238271317, 
97 second part, 1, 27/11/2018, 15:52:45, 1424.649, 0.12696811190791, 0.29879975933827, 1.0810794755703, 
97 second part, 1, 27/11/2018, 15:52:45, 1457.845, 0.10087372128285, 0.29872647853055, 1.1180210567309, 
97 second part, 1, 27/11/2018, 15:52:45, 1491.123, 0.048891625305158, 0.30976985458363, 1.1606926489711, 
97 second part, 1, 27/11/2018, 15:52:45, 1524.394, 0.061801448181337, 0.31245194009493, 1.2233592960242, 
97 second part, 1, 27/11/2018, 15:52:45, 1557.798, 0.092717815612352, 0.36397836401194, 1.2769023231751, 
97 second part, 1, 27/11/2018, 15:52:45, 1591.082, 0.14534759109576, 0.38319275245874, 1.3099374552225, 
97 second part, 1, 27/11/2018, 15:52:45, 1624.477, 0.14718670098825, 0.36928393893302, 1.3487837040357, 
97 second part, 1, 27/11/2018, 15:52:45, 1657.742, 0.13679356338496, 0.40170597637925, 1.3876850553889, 
97 second part, 1, 27/11/2018, 15:52:45, 1691.108, 0.15030359271271, 0.39289775106893, 1.4278856548492, 
97 second part, 1, 27/11/2018, 15:52:45, 1724.419, 0.15246680603052, 0.38381125946107, 1.4491165512108, 
97 second part, 1, 27/11/2018, 15:52:45, 1758.092, 0.17567566192549, 0.37011961791827, 1.4607760298092, 
97 second part, 1, 27/11/2018, 15:52:45, 1791.237, 0.1427507175908, 0.38352265350468, 1.4688269191638, 
97 second part, 1, 27/11/2018, 15:52:45, 1824.459, 0.14638907592753, 0.42318373786866, 1.4992514555338, 
97 second part, 1, 27/11/2018, 15:52:45, 1857.682, 0.13180984375041, 0.42756746093884, 1.5306799218798, 
97 second part, 1, 27/11/2018, 15:52:45, 1891.278, 0.12445745703075, 0.42762494573804, 1.5561971376281, 
97 second part, 1, 27/11/2018, 15:52:45, 1924.41, 0.11696620269785, 0.43954094207801, 1.5849406880202, 
97 second part, 1, 27/11/2018, 15:52:45, 1957.909, 0.15365799255338, 0.43474346160794, 1.6039946609462, 
97 second part, 1, 27/11/2018, 15:52:45, 1991.096, 0.15424384332307, 0.4120472877511, 1.6012866552462, 
97 second part, 1, 27/11/2018, 15:52:46, 2024.384, 0.14481922805766, 0.43042637580811, 1.5917124468209, 
97 second part, 1, 27/11/2018, 15:52:46, 2057.786, 0.13024303179974, 0.45781877426298, 1.5995980442252, 
97 second part, 1, 27/11/2018, 15:52:46, 2091.108, 0.14914968164073, 0.45614962939485, 1.5922898115246, 
97 second part, 1, 27/11/2018, 15:52:46, 2124.426, 0.10705530322239, 0.4573520837391, 1.593941789791, 
97 second part, 1, 27/11/2018, 15:52:46, 2158.189, 0.095356957641698, 0.45326141980026, 1.6144418500993, 
