Participant, Trial, Date, Time, Milliseconds Since Trial Start, X Gravity, Y Gravity, Z Gravity, X Gravity Raw, Y Gravity Raw, Z Gravity Raw, Delta Time, 
10, 15, 02/10/2018, 14:06:07, 50.101999999955, 0.03005574912872, -0.17312539448921, -0.9610222067653, -0.00604248046875, -0.090057373046875, -0.98257446289062, 0.026110999999219, 
10, 15, 02/10/2018, 14:06:07, 60.505000000005, 0.026314700583036, -0.16425859478639, -0.9625350373583, -0.007354736328125, -0.084457397460938, -0.97615051269531, 0.010056999999506, 
10, 15, 02/10/2018, 14:06:07, 70.138000000035, 0.02297217095442, -0.15637307954603, -0.96347544231388, -0.007110595703125, -0.085403442382812, -0.97193908691406, 0.010071000000607, 
10, 15, 02/10/2018, 14:06:07, 80.393999999971, 0.020279751222259, -0.14962249034143, -0.96463613782859, -0.0039520263671875, -0.0888671875, -0.97508239746094, 0.010070000000269, 
10, 15, 02/10/2018, 14:06:07, 90.496000000043, 0.017324041725033, -0.1435255977526, -0.96510855920198, -0.00927734375, -0.088653564453125, -0.9693603515625, 0.010041000001365, 
10, 15, 02/10/2018, 14:06:07, 100.54500000004, 0.01444417661503, -0.13774847743046, -0.96556120425834, -0.011474609375, -0.08575439453125, -0.96963500976562, 0.010069999996631, 
10, 15, 02/10/2018, 14:06:07, 110.40800000005, 0.012809024090246, -0.13333184501945, -0.96708552816845, -0.0019073486328125, -0.093582153320312, -0.98080444335938, 0.010041000001365, 
10, 15, 02/10/2018, 14:06:07, 120.56400000001, 0.011355697364815, -0.130130496455, -0.96877480250004, -0.0017242431640625, -0.101318359375, -0.98397827148438, 0.010070000000269, 
10, 15, 02/10/2018, 14:06:07, 130.97100000002, 0.0091092877845833, -0.12655805960247, -0.96911564500394, -0.0111083984375, -0.094406127929688, -0.97218322753906, 0.010071000000607, 
10, 15, 02/10/2018, 14:06:07, 140.81099999999, 0.0073881173069063, -0.12359921409144, -0.96949106780823, -0.0081024169921875, -0.096969604492188, -0.97286987304688, 0.010040999997727, 
10, 15, 02/10/2018, 14:06:07, 151.42700000003, 0.0061488172949656, -0.12178006416667, -0.9700975030196, -0.0050048828125, -0.10540771484375, -0.97555541992188, 0.0100760000023, 
10, 15, 02/10/2018, 14:06:07, 161.20900000003, 0.0046245117373441, -0.12003754358985, -0.97041288699498, -0.00909423828125, -0.10435485839844, -0.97325134277344, 0.010034999999334, 
10, 15, 02/10/2018, 14:06:07, 170.745, 0.0033808105636097, -0.11846011979727, -0.97099733071736, -0.0078125, -0.10426330566406, -0.97625732421875, 0.010070000000269, 
10, 15, 02/10/2018, 14:06:07, 180.73699999996, 0.0027161914213112, -0.11781558486832, -0.97180866942297, -0.003265380859375, -0.11201477050781, -0.97911071777344, 0.010071000000607, 
10, 15, 02/10/2018, 14:06:07, 191.054, 0.0021241377088676, -0.11723702931118, -0.9721451975002, -0.003204345703125, -0.11203002929688, -0.97517395019531, 0.010040999997727, 
10, 15, 02/10/2018, 14:06:07, 201.04500000004, 0.0012449148559496, -0.11629213497381, -0.97247553859003, -0.0066680908203125, -0.1077880859375, -0.97544860839844, 0.010070000000269, 
10, 15, 02/10/2018, 14:06:07, 211.15099999995, 0.00067791848754211, -0.11518843417174, -0.9730002015279, -0.004425048828125, -0.10525512695312, -0.97772216796875, 0.010041000001365, 
10, 15, 02/10/2018, 14:06:07, 221.10900000005, 0.0003141061309754, -0.11401352386004, -0.97345561350401, -0.002960205078125, -0.10343933105469, -0.97755432128906, 0.010070000000269, 
10, 15, 02/10/2018, 14:06:07, 231.30500000005, -0.00075947977509089, -0.11213365584903, -0.97338483242705, -0.010421752929688, -0.09521484375, -0.97274780273438, 0.010071000000607, 
10, 15, 02/10/2018, 14:06:07, 241.43900000001, -0.0017135000593005, -0.11028003147507, -0.97356069244606, -0.010299682617188, -0.093597412109375, -0.97514343261719, 0.010054999998829, 
10, 15, 02/10/2018, 14:06:07, 251.38500000001, -0.002295934233058, -0.10920228467522, -0.97410959146318, -0.007537841796875, -0.099502563476562, -0.97904968261719, 0.010040000001027, 
10, 15, 02/10/2018, 14:06:07, 262.46999999997, -0.0033480790910022, -0.10785999810223, -0.97435030468014, -0.0128173828125, -0.095779418945312, -0.97651672363281, 0.01008599999841, 
10, 15, 02/10/2018, 14:06:07, 271.70900000003, -0.0046886862209645, -0.10589815600685, -0.97433501298166, -0.016754150390625, -0.088241577148438, -0.97419738769531, 0.010041000001365, 
10, 15, 02/10/2018, 14:06:07, 281.29299999995, -0.0053932184777743, -0.10424846491788, -0.97412441207412, -0.011734008789062, -0.089401245117188, -0.97222900390625, 0.010071000000607, 
10, 15, 02/10/2018, 14:06:07, 291.57200000004, -0.0055954737784344, -0.103395456805, -0.9742690387378, -0.007415771484375, -0.095718383789062, -0.97557067871094, 0.010070999996969, 
10, 15, 02/10/2018, 14:06:07, 301.71900000004, -0.0059072032560597, -0.10231341844872, -0.97501413193433, -0.0087127685546875, -0.092575073242188, -0.98171997070312, 0.010040000001027, 
10, 15, 02/10/2018, 14:06:07, 311.73400000005, -0.0065295566609225, -0.10104814105697, -0.97584645897527, -0.012130737304688, -0.08966064453125, -0.98333740234375, 0.010071000000607, 
10, 15, 02/10/2018, 14:06:07, 321.79000000004, -0.0069752338073302, -0.099956693650493, -0.9762003506754, -0.010986328125, -0.090133666992188, -0.97938537597656, 0.010040000001027, 
10, 15, 02/10/2018, 14:06:07, 336.05500000005, -0.0073244633562847, -0.098936244012007, -0.97687896062739, -0.010467529296875, -0.089752197265625, -0.98298645019531, 0.010071000000607, 
10, 15, 02/10/2018, 14:06:07, 341.95900000003, -0.0080354984659687, -0.097694353009243, -0.97753701183028, -0.014434814453125, -0.086517333984375, -0.98345947265625, 0.010070999996969, 
10, 15, 02/10/2018, 14:06:07, 351.98300000001, -0.0089745023303093, -0.096274527083319, -0.97769896006131, -0.017425537109375, -0.08349609375, -0.97915649414062, 0.010054000002128, 
10, 15, 02/10/2018, 14:06:07, 362.29200000002, -0.0098882703589972, -0.0947800089453, -0.97748460604737, -0.018112182617188, -0.081329345703125, -0.97555541992188, 0.010071000000607, 
10, 15, 02/10/2018, 14:06:07, 371.89800000004, -0.010809843713722, -0.093721807855457, -0.9771635136067, -0.01910400390625, -0.084197998046875, -0.97427368164062, 0.010056999999506, 
10, 15, 02/10/2018, 14:06:07, 382.478, -0.011654518522038, -0.093022722773036, -0.97637099037103, -0.019256591796875, -0.08673095703125, -0.96923828125, 0.010040000001027, 
10, 15, 02/10/2018, 14:06:07, 391.96400000004, -0.012280448505771, -0.09272618780042, -0.97583929904877, -0.017913818359375, -0.090057373046875, -0.97105407714844, 0.010070999996969, 
10, 15, 02/10/2018, 14:06:07, 402.24699999997, -0.012697301116132, -0.092485246266472, -0.97550726123373, -0.016448974609375, -0.090316772460938, -0.97251892089844, 0.010071000000607, 
10, 15, 02/10/2018, 14:06:07, 412.59900000005, -0.013045002645144, -0.092237881307794, -0.97460112739552, -0.01617431640625, -0.090011596679688, -0.96644592285156, 0.010040000001027, 
10, 15, 02/10/2018, 14:06:07, 422.25, -0.013379296325942, -0.091929803626233, -0.97322408350362, -0.016387939453125, -0.089157104492188, -0.96083068847656, 0.010071000000607, 
10, 15, 02/10/2018, 14:06:07, 432.40700000001, -0.013417709466785, -0.092182013693297, -0.97231128208685, -0.013763427734375, -0.094451904296875, -0.96409606933594, 0.010071000000607, 
10, 15, 02/10/2018, 14:06:07, 442.47600000002, -0.013360728559169, -0.092581427070061, -0.97197041266723, -0.012847900390625, -0.096176147460938, -0.96890258789062, 0.010039999997389, 
10, 15, 02/10/2018, 14:06:07, 452.63899999997, -0.01329113519544, -0.092673870300555, -0.97235943097082, -0.012664794921875, -0.093505859375, -0.97586059570312, 0.010071000000607, 
10, 15, 02/10/2018, 14:06:07, 462.52099999995, -0.013194931832146, -0.093079029657218, -0.97325123445577, -0.0123291015625, -0.096725463867188, -0.98127746582031, 0.010054000002128, 
10, 15, 02/10/2018, 14:06:08, 473.73100000003, -0.012792491871587, -0.093837349836028, -0.97501210954535, -0.0091705322265625, -0.10066223144531, -0.99085998535156, 0.010075999998662, 
