Participant, Trial, Date, Time, Reference Orientation, Submitted Orientation, Rotations (Relative to Reference Orientation), Heading File, Gyroscope File, Accelerometer File
04, 1, 11/09/2018, 15:14:17, 172.75675964355, 177.0542755127, 90.779486321118, heading_data_04_trial_1_on_11-09-2018_15-14-17.csv, gyroscope_data_04_trial_1_on_11-09-2018_15-14-17.csv, accelerometer_data_04_trial_1_on_11-09-2018_15-14-17.csv
04, 2, 11/09/2018, 15:15:03, 172.75675964355, 233.02067565918, 90 > -212.74582530646, heading_data_04_trial_2_on_11-09-2018_15-15-03.csv, gyroscope_data_04_trial_2_on_11-09-2018_15-15-03.csv, accelerometer_data_04_trial_2_on_11-09-2018_15-15-03.csv
04, 3, 11/09/2018, 15:16:01, 172.75675964355, 121.09999847412, 120.086504554, heading_data_04_trial_3_on_11-09-2018_15-16-01.csv, gyroscope_data_04_trial_3_on_11-09-2018_15-16-01.csv, accelerometer_data_04_trial_3_on_11-09-2018_15-16-01.csv
04, 4, 11/09/2018, 15:16:48, 172.75675964355, 120.27053833008, 300.78414652633, heading_data_04_trial_4_on_11-09-2018_15-16-48.csv, gyroscope_data_04_trial_4_on_11-09-2018_15-16-48.csv, accelerometer_data_04_trial_4_on_11-09-2018_15-16-48.csv
04, 5, 11/09/2018, 15:17:48, 172.75675964355, 341.4362487793, 144.96380418991 > -230.49792305508, heading_data_04_trial_5_on_11-09-2018_15-17-48.csv, gyroscope_data_04_trial_5_on_11-09-2018_15-17-48.csv, accelerometer_data_04_trial_5_on_11-09-2018_15-17-48.csv
04, 6, 11/09/2018, 15:18:59, 172.75675964355, 5.5895919799805, 229.70785224437 > -130.48402454363, heading_data_04_trial_6_on_11-09-2018_15-18-59.csv, gyroscope_data_04_trial_6_on_11-09-2018_15-18-59.csv, accelerometer_data_04_trial_6_on_11-09-2018_15-18-59.csv
04, 7, 11/09/2018, 15:20:55, 172.75675964355, 176.62606811523, -225 > 290.50663207671 > 60.093229713834, heading_data_04_trial_7_on_11-09-2018_15-20-55.csv, gyroscope_data_04_trial_7_on_11-09-2018_15-20-55.csv, accelerometer_data_04_trial_7_on_11-09-2018_15-20-55.csv
04, 8, 11/09/2018, 15:21:46, 172.75675964355, 321.05798339844, -290.55604521958 > 265.94446288982 > -70.756814756252, heading_data_04_trial_8_on_11-09-2018_15-21-46.csv, gyroscope_data_04_trial_8_on_11-09-2018_15-21-46.csv, accelerometer_data_04_trial_8_on_11-09-2018_15-21-46.csv
04, 9, 11/09/2018, 15:23:00, 172.75675964355, 122.83731842041, -200.97349342132 > 310.61188586371 > -189.06926770225, heading_data_04_trial_9_on_11-09-2018_15-23-00.csv, gyroscope_data_04_trial_9_on_11-09-2018_15-23-00.csv, accelerometer_data_04_trial_9_on_11-09-2018_15-23-00.csv
04, 10, 11/09/2018, 15:25:11, 172.75675964355, 226.27584838867, 90.535458985565, heading_data_04_trial_10_on_11-09-2018_15-25-11.csv, gyroscope_data_04_trial_10_on_11-09-2018_15-25-11.csv, accelerometer_data_04_trial_10_on_11-09-2018_15-25-11.csv
04, 11, 11/09/2018, 15:25:53, 172.75675964355, 109.30858612061, -120.74534928177, heading_data_04_trial_11_on_11-09-2018_15-25-53.csv, gyroscope_data_04_trial_11_on_11-09-2018_15-25-53.csv, accelerometer_data_04_trial_11_on_11-09-2018_15-25-53.csv
04, 12, 11/09/2018, 15:26:40, 172.75675964355, 282.96560668945, 225.97102193108, heading_data_04_trial_12_on_11-09-2018_15-26-40.csv, gyroscope_data_04_trial_12_on_11-09-2018_15-26-40.csv, accelerometer_data_04_trial_12_on_11-09-2018_15-26-40.csv
04, 13, 11/09/2018, 15:27:34, 172.75675964355, 295.00375366211, 223.090847567, heading_data_04_trial_13_on_11-09-2018_15-27-34.csv, gyroscope_data_04_trial_13_on_11-09-2018_15-27-34.csv, accelerometer_data_04_trial_13_on_11-09-2018_15-27-34.csv
04, 14, 11/09/2018, 15:28:22, 172.75675964355, 254.40957641602, 300.19985807114, heading_data_04_trial_14_on_11-09-2018_15-28-22.csv, gyroscope_data_04_trial_14_on_11-09-2018_15-28-22.csv, accelerometer_data_04_trial_14_on_11-09-2018_15-28-22.csv
04, 15, 11/09/2018, 15:29:19, 172.75675964355, 179.01028442383, 325.162083194 > -201.28354338889, heading_data_04_trial_15_on_11-09-2018_15-29-19.csv, gyroscope_data_04_trial_15_on_11-09-2018_15-29-19.csv, accelerometer_data_04_trial_15_on_11-09-2018_15-29-19.csv
04, 16, 11/09/2018, 15:30:09, 172.75675964355, 168.455078125, 227.489552922 > -130.21593754308, heading_data_04_trial_16_on_11-09-2018_15-30-09.csv, gyroscope_data_04_trial_16_on_11-09-2018_15-30-09.csv, accelerometer_data_04_trial_16_on_11-09-2018_15-30-09.csv
04, 17, 11/09/2018, 15:30:57, 172.75675964355, 174.04063415527, -225.71615994547 > 290.81215437657, heading_data_04_trial_17_on_11-09-2018_15-30-57.csv, gyroscope_data_04_trial_17_on_11-09-2018_15-30-57.csv, accelerometer_data_04_trial_17_on_11-09-2018_15-30-57.csv
04, 18, 11/09/2018, 15:31:53, 172.75675964355, 193.86576843262, -281.30993247402 > 432.47628390778, heading_data_04_trial_18_on_11-09-2018_15-31-53.csv, gyroscope_data_04_trial_18_on_11-09-2018_15-31-53.csv, accelerometer_data_04_trial_18_on_11-09-2018_15-31-53.csv
