Participant, Trial, Date, Time, Reference Orientation, Submitted Orientation, Rotations (Relative to Reference Orientation), Heading File, Gyroscope File, Accelerometer File
22, 1, 28/11/2018, 14:44:02, 260.15670776367, 251.26756286621, 90.927035269772, heading_data_22_trial_1_on_28-11-2018_14-44-02.csv, gyroscope_data_22_trial_1_on_28-11-2018_14-44-02.csv, accelerometer_data_22_trial_1_on_28-11-2018_14-44-02.csv
22, 2, 28/11/2018, 14:44:34, 260.15670776367, 283.52255249023, 90.232908389921 > -210.98944781637, heading_data_22_trial_2_on_28-11-2018_14-44-34.csv, gyroscope_data_22_trial_2_on_28-11-2018_14-44-34.csv, accelerometer_data_22_trial_2_on_28-11-2018_14-44-34.csv
22, 3, 28/11/2018, 14:44:58, 260.15670776367, 240.25010681152, 121.02706675991, heading_data_22_trial_3_on_28-11-2018_14-44-58.csv, gyroscope_data_22_trial_3_on_28-11-2018_14-44-58.csv, accelerometer_data_22_trial_3_on_28-11-2018_14-44-58.csv
22, 4, 28/11/2018, 14:45:21, 260.15670776367, 226.4111328125, 301.60750224625, heading_data_22_trial_4_on_28-11-2018_14-45-21.csv, gyroscope_data_22_trial_4_on_28-11-2018_14-45-21.csv, accelerometer_data_22_trial_4_on_28-11-2018_14-45-21.csv
22, 5, 28/11/2018, 14:45:56, 260.15670776367, 221.69300842285, 145.92280471987 > 231.47470816574, heading_data_22_trial_5_on_28-11-2018_14-45-56.csv, gyroscope_data_22_trial_5_on_28-11-2018_14-45-56.csv, accelerometer_data_22_trial_5_on_28-11-2018_14-45-56.csv
22, 6, 28/11/2018, 14:46:28, 260.15670776367, 294.84756469727, 227.489552922 > -129.63414981071, heading_data_22_trial_6_on_28-11-2018_14-46-28.csv, gyroscope_data_22_trial_6_on_28-11-2018_14-46-28.csv, accelerometer_data_22_trial_6_on_28-11-2018_14-46-28.csv
22, 7, 28/11/2018, 14:46:59, 260.15670776367, 124.46422576904, -224.22577983507 > 290.12354533391, heading_data_22_trial_7_on_28-11-2018_14-46-59.csv, gyroscope_data_22_trial_7_on_28-11-2018_14-46-59.csv, accelerometer_data_22_trial_7_on_28-11-2018_14-46-59.csv
22, 8, 28/11/2018, 14:47:48, 260.15670776367, 278.93194580078, 289.28102752266 > -262.95772925485, heading_data_22_trial_8_on_28-11-2018_14-47-48.csv, gyroscope_data_22_trial_8_on_28-11-2018_14-47-48.csv, accelerometer_data_22_trial_8_on_28-11-2018_14-47-48.csv
22, 9, 28/11/2018, 14:48:26, 260.15670776367, 188.48254394531, -203.93764258433 > 309.69716475122, heading_data_22_trial_9_on_28-11-2018_14-48-26.csv, gyroscope_data_22_trial_9_on_28-11-2018_14-48-26.csv, accelerometer_data_22_trial_9_on_28-11-2018_14-48-26.csv
22, 10, 28/11/2018, 14:49:03, 260.15670776367, 209.10467529297, 89.23610153907, heading_data_22_trial_10_on_28-11-2018_14-49-03.csv, gyroscope_data_22_trial_10_on_28-11-2018_14-49-03.csv, accelerometer_data_22_trial_10_on_28-11-2018_14-49-03.csv
22, 11, 28/11/2018, 14:49:27, 260.15670776367, 233.51779174805, -121.72673028586, heading_data_22_trial_11_on_28-11-2018_14-49-27.csv, gyroscope_data_22_trial_11_on_28-11-2018_14-49-27.csv, accelerometer_data_22_trial_11_on_28-11-2018_14-49-27.csv
22, 12, 28/11/2018, 14:49:46, 260.15670776367, 304.67300415039, 225, heading_data_22_trial_12_on_28-11-2018_14-49-46.csv, gyroscope_data_22_trial_12_on_28-11-2018_14-49-46.csv, accelerometer_data_22_trial_12_on_28-11-2018_14-49-46.csv
22, 13, 28/11/2018, 14:50:09, 260.15670776367, 188.24841308594, 341.34843300497, heading_data_22_trial_13_on_28-11-2018_14-50-09.csv, gyroscope_data_22_trial_13_on_28-11-2018_14-50-09.csv, accelerometer_data_22_trial_13_on_28-11-2018_14-50-09.csv
22, 14, 28/11/2018, 14:50:31, 260.15670776367, 199.04582214355, -232.75859314023, heading_data_22_trial_14_on_28-11-2018_14-50-31.csv, gyroscope_data_22_trial_14_on_28-11-2018_14-50-31.csv, accelerometer_data_22_trial_14_on_28-11-2018_14-50-31.csv
22, 15, 28/11/2018, 14:50:54, 260.15670776367, 216.04598999023, -301.79891282429, heading_data_22_trial_15_on_28-11-2018_14-50-54.csv, gyroscope_data_22_trial_15_on_28-11-2018_14-50-54.csv, accelerometer_data_22_trial_15_on_28-11-2018_14-50-54.csv
22, 16, 28/11/2018, 14:51:19, 260.15670776367, 294.1628112793, 325.08344838202, heading_data_22_trial_16_on_28-11-2018_14-51-19.csv, gyroscope_data_22_trial_16_on_28-11-2018_14-51-19.csv, accelerometer_data_22_trial_16_on_28-11-2018_14-51-19.csv
22, 17, 28/11/2018, 14:51:51, 260.15670776367, 209.11605834961, 230.35582504286 > -131.41307109445, heading_data_22_trial_17_on_28-11-2018_14-51-51.csv, gyroscope_data_22_trial_17_on_28-11-2018_14-51-51.csv, accelerometer_data_22_trial_17_on_28-11-2018_14-51-51.csv
22, 18, 28/11/2018, 14:52:23, 260.15670776367, 229.91004943848, 225 > -287.36787966315, heading_data_22_trial_18_on_28-11-2018_14-52-23.csv, gyroscope_data_22_trial_18_on_28-11-2018_14-52-23.csv, accelerometer_data_22_trial_18_on_28-11-2018_14-52-23.csv
22, 19, 28/11/2018, 14:52:58, 260.15670776367, 172.66003417969, -282.14427804957 > 430.13889484148, heading_data_22_trial_19_on_28-11-2018_14-52-58.csv, gyroscope_data_22_trial_19_on_28-11-2018_14-52-58.csv, accelerometer_data_22_trial_19_on_28-11-2018_14-52-58.csv
