Participant, Trial, Date, Time, Reference Orientation, Submitted Orientation, Rotations (Relative to Reference Orientation), Heading File, Gyroscope File, Accelerometer File
47, 1, 09/11/2018, 16:55:37, 278.75665283203, 276.36923217773, 90, heading_data_47_trial_1_on_09-11-2018_16-55-37.csv, gyroscope_data_47_trial_1_on_09-11-2018_16-55-37.csv, accelerometer_data_47_trial_1_on_09-11-2018_16-55-37.csv
47, 2, 09/11/2018, 16:56:12, 278.75665283203, 22.507211685181, 90.553565185882 > -210.61624058171, heading_data_47_trial_2_on_09-11-2018_16-56-12.csv, gyroscope_data_47_trial_2_on_09-11-2018_16-56-12.csv, accelerometer_data_47_trial_2_on_09-11-2018_16-56-12.csv
47, 3, 09/11/2018, 16:56:43, 278.75665283203, 324.59252929688, 120.3547482879, heading_data_47_trial_3_on_09-11-2018_16-56-43.csv, gyroscope_data_47_trial_3_on_09-11-2018_16-56-43.csv, accelerometer_data_47_trial_3_on_09-11-2018_16-56-43.csv
47, 4, 09/11/2018, 16:57:20, 278.75665283203, 156.42254638672, 300.32360686255, heading_data_47_trial_4_on_09-11-2018_16-57-20.csv, gyroscope_data_47_trial_4_on_09-11-2018_16-57-20.csv, accelerometer_data_47_trial_4_on_09-11-2018_16-57-20.csv
47, 5, 09/11/2018, 16:58:00, 278.75665283203, 88.448348999023, 145.04202363553 > -230.88238134182, heading_data_47_trial_5_on_09-11-2018_16-58-00.csv, gyroscope_data_47_trial_5_on_09-11-2018_16-58-00.csv, accelerometer_data_47_trial_5_on_09-11-2018_16-58-00.csv
47, 6, 09/11/2018, 16:58:41, 278.75665283203, 79.700607299805, 227.72631099391 > -129.83919283006, heading_data_47_trial_6_on_09-11-2018_16-58-41.csv, gyroscope_data_47_trial_6_on_09-11-2018_16-58-41.csv, accelerometer_data_47_trial_6_on_09-11-2018_16-58-41.csv
47, 7, 09/11/2018, 16:59:28, 278.75665283203, 264.99157714844, -225.56726640986 > 291.15040954614, heading_data_47_trial_7_on_09-11-2018_16-59-28.csv, gyroscope_data_47_trial_7_on_09-11-2018_16-59-28.csv, accelerometer_data_47_trial_7_on_09-11-2018_16-59-28.csv
47, 8, 09/11/2018, 17:00:24, 278.75665283203, 84.078605651855, 289.44003482818 > -264.78745672688 > 70.773824924731, heading_data_47_trial_8_on_09-11-2018_17-00-24.csv, gyroscope_data_47_trial_8_on_09-11-2018_17-00-24.csv, accelerometer_data_47_trial_8_on_09-11-2018_17-00-24.csv
47, 9, 09/11/2018, 17:01:24, 278.75665283203, 281.95355224609, -202.55724663471 > 310.25767442337 > -192.50599888093, heading_data_47_trial_9_on_09-11-2018_17-01-24.csv, gyroscope_data_47_trial_9_on_09-11-2018_17-01-24.csv, accelerometer_data_47_trial_9_on_09-11-2018_17-01-24.csv
47, 10, 09/11/2018, 17:02:58, 278.75665283203, 312.75500488281, 90.640149669524, heading_data_47_trial_10_on_09-11-2018_17-02-58.csv, gyroscope_data_47_trial_10_on_09-11-2018_17-02-58.csv, accelerometer_data_47_trial_10_on_09-11-2018_17-02-58.csv
47, 11, 09/11/2018, 17:03:21, 278.75665283203, 299.84729003906, -120.96375653207, heading_data_47_trial_11_on_09-11-2018_17-03-21.csv, gyroscope_data_47_trial_11_on_09-11-2018_17-03-21.csv, accelerometer_data_47_trial_11_on_09-11-2018_17-03-21.csv
47, 12, 09/11/2018, 17:03:52, 278.75665283203, 357.47280883789, 225.97102193108, heading_data_47_trial_12_on_09-11-2018_17-03-52.csv, gyroscope_data_47_trial_12_on_09-11-2018_17-03-52.csv, accelerometer_data_47_trial_12_on_09-11-2018_17-03-52.csv
47, 13, 09/11/2018, 17:04:32, 278.75665283203, 120.16090393066, 340.31489241816, heading_data_47_trial_13_on_09-11-2018_17-04-32.csv, gyroscope_data_47_trial_13_on_09-11-2018_17-04-32.csv, accelerometer_data_47_trial_13_on_09-11-2018_17-04-32.csv
47, 14, 09/11/2018, 17:05:04, 278.75665283203, 299.86383056641, -232.04576912487, heading_data_47_trial_14_on_09-11-2018_17-05-04.csv, gyroscope_data_47_trial_14_on_09-11-2018_17-05-04.csv, accelerometer_data_47_trial_14_on_09-11-2018_17-05-04.csv
47, 15, 09/11/2018, 17:05:33, 278.75665283203, 0.39225041866302, -301.8659776936, heading_data_47_trial_15_on_09-11-2018_17-05-33.csv, gyroscope_data_47_trial_15_on_09-11-2018_17-05-33.csv, accelerometer_data_47_trial_15_on_09-11-2018_17-05-33.csv
47, 16, 09/11/2018, 17:06:16, 278.75665283203, 105.28435516357, 323.57386457844, heading_data_47_trial_16_on_09-11-2018_17-06-16.csv, gyroscope_data_47_trial_16_on_09-11-2018_17-06-16.csv, accelerometer_data_47_trial_16_on_09-11-2018_17-06-16.csv
47, 17, 09/11/2018, 17:06:56, 278.75665283203, 310.4856262207, 227.6025622025 > -130.82827888764, heading_data_47_trial_17_on_09-11-2018_17-06-56.csv, gyroscope_data_47_trial_17_on_09-11-2018_17-06-56.csv, accelerometer_data_47_trial_17_on_09-11-2018_17-06-56.csv
47, 18, 09/11/2018, 17:07:32, 278.75665283203, 359.79339599609, 225.29686666732 > -289.53740487368, heading_data_47_trial_18_on_09-11-2018_17-07-32.csv, gyroscope_data_47_trial_18_on_09-11-2018_17-07-32.csv, accelerometer_data_47_trial_18_on_09-11-2018_17-07-32.csv
47, 19, 09/11/2018, 17:08:17, 278.75665283203, 298.39874267578, -281.61148642389 > 430.92794406076, heading_data_47_trial_19_on_09-11-2018_17-08-17.csv, gyroscope_data_47_trial_19_on_09-11-2018_17-08-17.csv, accelerometer_data_47_trial_19_on_09-11-2018_17-08-17.csv
