Participant, Trial, Date, Time, Reference Orientation, Submitted Orientation, Rotations (Relative to Reference Orientation), Heading File, Gyroscope File, Accelerometer File
88, 1, 19/12/2018, 16:06:11, 86.285682678223, 71.142997741699, 90.927035269772, heading_data_88_trial_1_on_19-12-2018_16-06-11.csv, gyroscope_data_88_trial_1_on_19-12-2018_16-06-11.csv, accelerometer_data_88_trial_1_on_19-12-2018_16-06-11.csv
88, 2, 19/12/2018, 16:06:46, 86.285682678223, 175.54388427734, 90.232908389921 > -210.98944781637, heading_data_88_trial_2_on_19-12-2018_16-06-46.csv, gyroscope_data_88_trial_2_on_19-12-2018_16-06-46.csv, accelerometer_data_88_trial_2_on_19-12-2018_16-06-46.csv
88, 3, 19/12/2018, 16:07:39, 86.285682678223, 112.05186462402, 121.02706675991, heading_data_88_trial_3_on_19-12-2018_16-07-39.csv, gyroscope_data_88_trial_3_on_19-12-2018_16-07-39.csv, accelerometer_data_88_trial_3_on_19-12-2018_16-07-39.csv
88, 4, 19/12/2018, 16:08:06, 86.285682678223, 36.758785247803, 301.60750224625, heading_data_88_trial_4_on_19-12-2018_16-08-06.csv, gyroscope_data_88_trial_4_on_19-12-2018_16-08-06.csv, accelerometer_data_88_trial_4_on_19-12-2018_16-08-06.csv
88, 5, 19/12/2018, 16:08:42, 86.285682678223, 1.4836642742157, 145.92280471987 > 231.47470816574, heading_data_88_trial_5_on_19-12-2018_16-08-42.csv, gyroscope_data_88_trial_5_on_19-12-2018_16-08-42.csv, accelerometer_data_88_trial_5_on_19-12-2018_16-08-42.csv
88, 6, 19/12/2018, 16:09:21, 86.285682678223, 293.14077758789, 227.489552922 > -129.63414981071, heading_data_88_trial_6_on_19-12-2018_16-09-21.csv, gyroscope_data_88_trial_6_on_19-12-2018_16-09-21.csv, accelerometer_data_88_trial_6_on_19-12-2018_16-09-21.csv
88, 7, 19/12/2018, 16:10:04, 86.285682678223, 49.867713928223, -224.22577983507 > 290.12354533391, heading_data_88_trial_7_on_19-12-2018_16-10-04.csv, gyroscope_data_88_trial_7_on_19-12-2018_16-10-04.csv, accelerometer_data_88_trial_7_on_19-12-2018_16-10-04.csv
88, 8, 19/12/2018, 16:11:05, 86.285682678223, 57.544059753418, 289.28102752266 > -262.95772925485 > 70.822983704476, heading_data_88_trial_8_on_19-12-2018_16-11-05.csv, gyroscope_data_88_trial_8_on_19-12-2018_16-11-05.csv, accelerometer_data_88_trial_8_on_19-12-2018_16-11-05.csv
88, 9, 19/12/2018, 16:11:54, 86.285682678223, 168.9049987793, -203.93764258433 > 309.69716475122 > -192.48903424371, heading_data_88_trial_9_on_19-12-2018_16-11-54.csv, gyroscope_data_88_trial_9_on_19-12-2018_16-11-54.csv, accelerometer_data_88_trial_9_on_19-12-2018_16-11-54.csv
88, 10, 19/12/2018, 16:12:41, 86.285682678223, 71.245643615723, 89.23610153907, heading_data_88_trial_10_on_19-12-2018_16-12-41.csv, gyroscope_data_88_trial_10_on_19-12-2018_16-12-41.csv, accelerometer_data_88_trial_10_on_19-12-2018_16-12-41.csv
