Participant, Trial, Date, Time, Reference Orientation, Submitted Orientation, Rotations (Relative to Reference Orientation), Heading File, Gyroscope File, Accelerometer File
38, 1, 12/09/2018, 15:44:15, 160.60011291504, 216.90103149414, 90.779486321118, heading_data_38_trial_1_on_12-09-2018_15-44-15.csv, gyroscope_data_38_trial_1_on_12-09-2018_15-44-15.csv, accelerometer_data_38_trial_1_on_12-09-2018_15-44-15.csv
38, 2, 12/09/2018, 15:45:17, 160.60011291504, 97.926681518555, 90 > -212.74582530646, heading_data_38_trial_2_on_12-09-2018_15-45-17.csv, gyroscope_data_38_trial_2_on_12-09-2018_15-45-17.csv, accelerometer_data_38_trial_2_on_12-09-2018_15-45-17.csv
38, 3, 12/09/2018, 15:46:22, 160.60011291504, 210.28674316406, 120.086504554, heading_data_38_trial_3_on_12-09-2018_15-46-22.csv, gyroscope_data_38_trial_3_on_12-09-2018_15-46-22.csv, accelerometer_data_38_trial_3_on_12-09-2018_15-46-22.csv
38, 4, 12/09/2018, 15:47:04, 160.60011291504, 348.32604980469, 300.78414652633, heading_data_38_trial_4_on_12-09-2018_15-47-04.csv, gyroscope_data_38_trial_4_on_12-09-2018_15-47-04.csv, accelerometer_data_38_trial_4_on_12-09-2018_15-47-04.csv
38, 5, 12/09/2018, 15:48:26, 160.60011291504, 271.12023925781, 144.96380418991 > -230.49792305508, heading_data_38_trial_5_on_12-09-2018_15-48-26.csv, gyroscope_data_38_trial_5_on_12-09-2018_15-48-26.csv, accelerometer_data_38_trial_5_on_12-09-2018_15-48-26.csv
38, 6, 12/09/2018, 15:49:19, 160.60011291504, 344.853515625, 229.70785224437 > -130.48402454363, heading_data_38_trial_6_on_12-09-2018_15-49-19.csv, gyroscope_data_38_trial_6_on_12-09-2018_15-49-19.csv, accelerometer_data_38_trial_6_on_12-09-2018_15-49-19.csv
38, 7, 12/09/2018, 15:50:34, 160.60011291504, 358.96246337891, -225 > 290.50663207671 > 60.093229713834, heading_data_38_trial_7_on_12-09-2018_15-50-34.csv, gyroscope_data_38_trial_7_on_12-09-2018_15-50-34.csv, accelerometer_data_38_trial_7_on_12-09-2018_15-50-34.csv
38, 8, 12/09/2018, 15:51:33, 160.60011291504, 122.76572418213, -290.55604521958 > 265.94446288982 > -70.756814756252, heading_data_38_trial_8_on_12-09-2018_15-51-33.csv, gyroscope_data_38_trial_8_on_12-09-2018_15-51-33.csv, accelerometer_data_38_trial_8_on_12-09-2018_15-51-33.csv
38, 9, 12/09/2018, 15:52:43, 160.60011291504, 138.51904296875, -200.97349342132 > 310.61188586371 > -189.06926770225, heading_data_38_trial_9_on_12-09-2018_15-52-43.csv, gyroscope_data_38_trial_9_on_12-09-2018_15-52-43.csv, accelerometer_data_38_trial_9_on_12-09-2018_15-52-43.csv
38, 10, 12/09/2018, 15:54:43, 160.60011291504, 177.91201782227, 90.535458985565, heading_data_38_trial_10_on_12-09-2018_15-54-43.csv, gyroscope_data_38_trial_10_on_12-09-2018_15-54-43.csv, accelerometer_data_38_trial_10_on_12-09-2018_15-54-43.csv
38, 11, 12/09/2018, 15:55:27, 160.60011291504, 148.50314331055, -120.74534928177, heading_data_38_trial_11_on_12-09-2018_15-55-27.csv, gyroscope_data_38_trial_11_on_12-09-2018_15-55-27.csv, accelerometer_data_38_trial_11_on_12-09-2018_15-55-27.csv
38, 12, 12/09/2018, 15:55:59, 160.60011291504, 230.83433532715, 225.97102193108, heading_data_38_trial_12_on_12-09-2018_15-55-59.csv, gyroscope_data_38_trial_12_on_12-09-2018_15-55-59.csv, accelerometer_data_38_trial_12_on_12-09-2018_15-55-59.csv
38, 13, 12/09/2018, 15:56:44, 160.60011291504, 303.20700073242, 223.090847567, heading_data_38_trial_13_on_12-09-2018_15-56-44.csv, gyroscope_data_38_trial_13_on_12-09-2018_15-56-44.csv, accelerometer_data_38_trial_13_on_12-09-2018_15-56-44.csv
38, 14, 12/09/2018, 15:57:39, 160.60011291504, 274.44793701172, 300.19985807114, heading_data_38_trial_14_on_12-09-2018_15-57-39.csv, gyroscope_data_38_trial_14_on_12-09-2018_15-57-39.csv, accelerometer_data_38_trial_14_on_12-09-2018_15-57-39.csv
38, 15, 12/09/2018, 15:58:37, 160.60011291504, 240.21539306641, 325.162083194 > -201.28354338889, heading_data_38_trial_15_on_12-09-2018_15-58-37.csv, gyroscope_data_38_trial_15_on_12-09-2018_15-58-37.csv, accelerometer_data_38_trial_15_on_12-09-2018_15-58-37.csv
38, 16, 12/09/2018, 15:59:16, 160.60011291504, 252.55578613281, 227.489552922 > -130.21593754308, heading_data_38_trial_16_on_12-09-2018_15-59-16.csv, gyroscope_data_38_trial_16_on_12-09-2018_15-59-16.csv, accelerometer_data_38_trial_16_on_12-09-2018_15-59-16.csv
38, 17, 12/09/2018, 16:00:02, 160.60011291504, 166.26428222656, -225.71615994547 > 290.81215437657, heading_data_38_trial_17_on_12-09-2018_16-00-02.csv, gyroscope_data_38_trial_17_on_12-09-2018_16-00-02.csv, accelerometer_data_38_trial_17_on_12-09-2018_16-00-02.csv
38, 18, 12/09/2018, 16:00:51, 160.60011291504, 98.648635864258, -281.30993247402 > 432.47628390778, heading_data_38_trial_18_on_12-09-2018_16-00-51.csv, gyroscope_data_38_trial_18_on_12-09-2018_16-00-51.csv, accelerometer_data_38_trial_18_on_12-09-2018_16-00-51.csv
