Participant, Trial, Date, Time, Milliseconds Since Trial Start, Magnetic, Geographic, 
45, 10, 07/11/2018, 14:17:51, 56.142999999982, 267.48727416992, 267.53405761719, 
45, 10, 07/11/2018, 14:17:52, 1445.075, 266.45330810547, 266.50009155273, 
45, 10, 07/11/2018, 14:17:52, 1626.242, 265.43643188477, 265.48321533203, 
45, 10, 07/11/2018, 14:17:53, 1746.9, 264.31240844727, 264.35919189453, 
45, 10, 07/11/2018, 14:17:53, 1837.715, 263.29885864258, 263.34564208984, 
45, 10, 07/11/2018, 14:17:53, 1928.843, 261.98687744141, 262.03366088867, 
45, 10, 07/11/2018, 14:17:53, 2019.95, 260.76986694336, 260.81665039062, 
45, 10, 07/11/2018, 14:17:53, 2109.355, 259.4958190918, 259.54260253906, 
45, 10, 07/11/2018, 14:17:53, 2169.673, 258.45346069336, 258.50024414062, 
45, 10, 07/11/2018, 14:17:53, 2228.183, 257.29232788086, 257.33911132812, 
45, 10, 07/11/2018, 14:17:53, 2288.756, 256.1223449707, 256.16912841797, 
45, 10, 07/11/2018, 14:17:53, 2349.72, 254.54887390137, 254.59565734863, 
45, 10, 07/11/2018, 14:17:53, 2409.942, 252.83389282227, 252.88067626953, 
45, 10, 07/11/2018, 14:17:53, 2471.174, 251.01388549805, 251.06066894531, 
45, 10, 07/11/2018, 14:17:53, 2531.509, 249.29823303223, 249.34501647949, 
45, 10, 07/11/2018, 14:17:53, 2593.158, 247.85650634766, 247.90328979492, 
45, 10, 07/11/2018, 14:17:53, 2653.079, 246.59965515137, 246.64643859863, 
45, 10, 07/11/2018, 14:17:54, 2714.056, 245.1999206543, 245.24670410156, 
45, 10, 07/11/2018, 14:17:54, 2772.994, 243.42514038086, 243.47192382812, 
45, 10, 07/11/2018, 14:17:54, 2834.334, 241.39207458496, 241.43885803223, 
45, 10, 07/11/2018, 14:17:54, 2895.633, 239.72515869141, 239.77194213867, 
45, 10, 07/11/2018, 14:17:54, 2955.27, 238.45779418945, 238.50457763672, 
45, 10, 07/11/2018, 14:17:54, 3016.763, 236.65092468262, 236.69770812988, 
45, 10, 07/11/2018, 14:17:54, 3046.952, 235.44091796875, 235.48770141602, 
45, 10, 07/11/2018, 14:17:54, 3076.345, 234.30978393555, 234.35656738281, 
45, 10, 07/11/2018, 14:17:54, 3136.913, 232.64709472656, 232.69387817383, 
45, 10, 07/11/2018, 14:17:54, 3197.136, 231.19012451172, 231.23690795898, 
45, 10, 07/11/2018, 14:17:54, 3257.728, 229.44326782227, 229.49005126953, 
45, 10, 07/11/2018, 14:17:54, 3287.57, 228.30177307129, 228.34855651855, 
45, 10, 07/11/2018, 14:17:54, 3318.399, 227.22875976562, 227.27554321289, 
45, 10, 07/11/2018, 14:17:54, 3378.174, 225.29681396484, 225.34359741211, 
45, 10, 07/11/2018, 14:17:54, 3439.442, 223.54470825195, 223.59149169922, 
45, 10, 07/11/2018, 14:17:54, 3469.233, 222.51631164551, 222.56309509277, 
45, 10, 07/11/2018, 14:17:54, 3499.517, 221.50242614746, 221.54920959473, 
45, 10, 07/11/2018, 14:17:54, 3529.717, 220.41058349609, 220.45736694336, 
45, 10, 07/11/2018, 14:17:54, 3560.191, 219.36981201172, 219.41659545898, 
45, 10, 07/11/2018, 14:17:54, 3619.852, 217.52508544922, 217.57186889648, 
45, 10, 07/11/2018, 14:17:54, 3680.607, 215.77874755859, 215.82553100586, 
45, 10, 07/11/2018, 14:17:55, 3740.689, 213.74816894531, 213.79495239258, 
45, 10, 07/11/2018, 14:17:55, 3771.739, 212.61968994141, 212.66647338867, 
45, 10, 07/11/2018, 14:17:55, 3801.735, 211.37619018555, 211.42297363281, 
45, 10, 07/11/2018, 14:17:55, 3831.376, 210.27545166016, 210.32223510742, 
45, 10, 07/11/2018, 14:17:55, 3860.511, 209.14743041992, 209.19421386719, 
45, 10, 07/11/2018, 14:17:55, 3892.481, 208.11415100098, 208.16093444824, 
45, 10, 07/11/2018, 14:17:55, 3921.855, 207.01875305176, 207.06553649902, 
45, 10, 07/11/2018, 14:17:55, 3952.128, 205.81629943848, 205.86308288574, 
45, 10, 07/11/2018, 14:17:55, 3983.44, 204.49807739258, 204.54486083984, 
45, 10, 07/11/2018, 14:17:55, 4013.286, 203.27647399902, 203.32325744629, 
45, 10, 07/11/2018, 14:17:55, 4042.842, 202.01689147949, 202.06367492676, 
45, 10, 07/11/2018, 14:17:55, 4073.019, 200.99110412598, 201.03788757324, 
45, 10, 07/11/2018, 14:17:55, 4133.481, 199.12153625488, 199.16831970215, 
45, 10, 07/11/2018, 14:17:55, 4165.182, 198.1136932373, 198.16047668457, 
45, 10, 07/11/2018, 14:17:55, 4195.122, 197.00772094727, 197.05450439453, 
45, 10, 07/11/2018, 14:17:55, 4224.517, 195.75709533691, 195.80387878418, 
45, 10, 07/11/2018, 14:17:55, 4254.35, 194.52464294434, 194.5714263916, 
45, 10, 07/11/2018, 14:17:55, 4284.592, 193.49235534668, 193.53913879395, 
45, 10, 07/11/2018, 14:17:55, 4315.486, 192.40727233887, 192.45405578613, 
45, 10, 07/11/2018, 14:17:55, 4375.114, 190.92778015137, 190.97456359863, 
45, 10, 07/11/2018, 14:17:55, 4436.194, 189.03952026367, 189.08630371094, 
45, 10, 07/11/2018, 14:17:55, 4466.733, 187.97737121582, 188.02415466309, 
45, 10, 07/11/2018, 14:17:55, 4496.798, 186.76695251465, 186.81373596191, 
45, 10, 07/11/2018, 14:17:55, 4527.487, 185.4404296875, 185.48721313477, 
45, 10, 07/11/2018, 14:17:55, 4556.932, 184.36338806152, 184.41017150879, 
45, 10, 07/11/2018, 14:17:55, 4586.821, 183.22210693359, 183.26889038086, 
45, 10, 07/11/2018, 14:17:55, 4647.971, 179.80679321289, 179.85357666016, 
45, 10, 07/11/2018, 14:17:56, 4738.609, 178.23223876953, 178.2790222168, 
45, 10, 07/11/2018, 14:17:56, 4798.054, 177.10041809082, 177.14720153809, 
45, 10, 07/11/2018, 14:17:56, 4889.018, 175.66249084473, 175.70927429199, 
45, 10, 07/11/2018, 14:17:57, 6400.532, 173.97564697266, 174.02243041992, 
45, 10, 07/11/2018, 14:17:57, 6491.15, 175.25068664551, 175.29747009277, 
